datetime,CF1905
2018-12-25,14700.0
2018-12-26,14770.0
2018-12-27,14845.0
2018-12-28,14880.0
2019-01-02,14890.0
2019-01-03,14865.0
2019-01-04,14955.0
2019-01-07,15050.0
2019-01-08,15055.0
2019-01-09,15145.0
2019-01-10,15160.0
2019-01-11,15140.0
2019-01-14,15145.0
2019-01-15,15130.0
2019-01-16,15055.0
2019-01-17,15300.0
2019-01-18,15280.0
2019-01-21,15380.0
2019-01-22,15150.0
2019-01-23,15140.0
2019-01-24,15185.0
2019-01-25,15255.0
2019-01-28,15255.0
2019-01-29,15265.0
2019-01-30,15315.0
2019-01-31,15310.0
2019-02-01,15250.0
2019-02-11,15200.0
2019-02-12,15195.0
2019-02-13,14995.0
2019-02-14,15035.0
2019-02-15,15005.0
2019-02-18,15060.0
2019-02-19,15345.0
2019-02-20,15390.0
2019-02-21,15300.0
2019-02-22,15610.0
2019-02-25,15360.0
2019-02-26,15220.0
2019-02-27,15180.0
2019-02-28,15205.0
2019-03-01,15340.0
2019-03-04,15340.0
2019-03-05,15250.0
2019-03-06,15285.0
2019-03-07,15415.0
2019-03-08,15230.0
2019-03-11,15145.0
2019-03-12,15180.0
2019-03-13,15295.0
2019-03-14,15240.0
2019-03-15,15195.0
2019-03-18,15265.0
2019-03-19,15245.0
2019-03-20,15345.0
2019-03-21,15320.0
2019-03-22,15345.0
2019-03-25,15230.0
2019-03-26,15225.0
2019-03-27,15155.0
2019-03-28,15045.0
2019-03-29,15030.0
2019-04-01,15095.0
2019-04-02,15130.0
2019-04-03,15175.0
2019-04-04,15160.0
2019-04-08,15255.0
2019-04-09,15295.0
2019-04-10,15355.0
2019-04-11,15395.0
2019-04-12,15395.0
2019-04-15,15590.0
2019-04-16,15410.0
2019-04-17,15390.0
2019-04-18,15315.0
2019-04-19,15365.0
2019-04-23,15380.0
2019-04-24,15275.0
2019-04-25,15190.0
2019-04-26,15170.0
2019-04-29,15095.0
2019-04-30,15140.0
2019-05-06,14910.0
2019-05-07,15135.0
2019-05-08,14995.0
2019-05-09,14700.0
2019-05-10,14785.0
2019-05-13,14155.0
2019-05-14,13420.0
2019-05-15,13680.0
2019-05-16,14040.0
2019-05-17,13800.0
