datetime,L2305
2023-03-21,8036.0
2023-03-22,8072.0
2023-03-23,8003.0
2023-03-24,8056.0
2023-03-27,8058.0
2023-03-28,8109.0
2023-03-29,8098.0
2023-03-30,8090.0
2023-03-31,8192.0
2023-04-03,8232.0
2023-04-04,8191.0
2023-04-06,8076.0
2023-04-07,8126.0
2023-04-10,8096.0
2023-04-11,8127.0
2023-04-12,8198.0
2023-04-13,8128.0
2023-04-14,8158.0
2023-04-17,8226.0
2023-04-18,8241.0
2023-04-19,8241.0
2023-04-20,8250.0
2023-04-21,8289.0
2023-04-24,8223.0
2023-04-25,8297.0
2023-04-26,8300.0
2023-04-27,8229.0
2023-04-28,8307.0
2023-05-04,8200.0
2023-05-05,8129.0
2023-05-08,8165.0
2023-05-09,8100.0
2023-05-10,8014.0
2023-05-11,7990.0
2023-05-12,7900.0
2023-05-15,8020.0
2023-05-17,7962.0
