datetime,SM2509
2025-08-27,5730.0
2025-08-28,5734.0
2025-08-29,5676.0
2025-09-01,5642.0
2025-09-02,5648.0
2025-09-03,5630.0
2025-09-04,5650.0
2025-09-05,5768.0
2025-09-08,5740.0
2025-09-09,5734.0
2025-09-10,5752.0
2025-09-11,5726.0
2025-09-12,5718.0
