datetime,J2001
2019-06-03,2051.5
2019-06-04,2082.0
2019-06-05,2067.0
2019-06-06,2090.5
2019-06-10,2065.0
2019-06-11,2140.5
2019-06-12,2062.0
2019-06-13,2100.0
2019-06-14,2066.0
2019-06-17,2030.0
2019-06-18,2024.0
2019-06-19,2038.0
2019-06-20,2047.0
2019-06-21,2057.0
2019-06-24,2066.0
2019-06-25,2089.0
2019-06-26,2117.5
2019-06-27,2081.0
2019-06-28,2083.0
2019-07-01,2145.5
2019-07-02,2128.5
2019-07-03,2133.5
2019-07-04,2182.0
2019-07-05,2186.5
2019-07-08,2169.5
2019-07-09,2159.0
2019-07-10,2129.0
2019-07-11,2134.5
2019-07-12,2152.5
2019-07-15,2192.5
2019-07-16,2199.5
2019-07-17,2236.0
2019-07-18,2225.0
2019-07-19,2219.0
2019-07-22,2177.0
2019-07-23,2184.0
2019-07-24,2152.0
2019-07-25,2168.5
2019-07-26,2232.5
2019-07-29,2217.5
2019-07-30,2201.5
2019-07-31,2186.0
2019-08-01,2147.5
2019-08-02,2076.5
2019-08-05,2030.5
2019-08-06,2003.0
2019-08-07,2014.0
2019-08-08,2016.0
2019-08-09,1935.5
2019-08-12,2009.0
2019-08-13,1984.0
2019-08-14,1969.0
2019-08-15,1981.5
2019-08-16,1977.5
2019-08-19,1979.5
2019-08-20,1985.5
2019-08-21,1963.0
2019-08-22,1955.5
2019-08-23,1950.0
2019-08-26,1883.0
2019-08-27,1875.5
2019-08-28,1887.0
2019-08-29,1857.5
2019-08-30,1891.0
2019-09-02,1916.0
2019-09-03,1886.5
2019-09-04,1916.0
2019-09-05,1918.0
2019-09-06,1918.0
2019-09-09,1963.5
2019-09-10,1961.0
2019-09-11,1975.0
2019-09-12,2005.0
2019-09-16,1994.0
2019-09-17,1974.0
2019-09-18,1979.0
2019-09-19,1962.5
2019-09-20,1939.0
2019-09-23,1982.0
2019-09-24,1886.5
2019-09-25,1895.5
2019-09-26,1887.5
2019-09-27,1876.0
2019-09-30,1873.0
2019-10-08,1880.0
2019-10-09,1851.0
2019-10-10,1858.0
2019-10-11,1862.0
2019-10-14,1805.0
2019-10-15,1809.5
2019-10-16,1777.0
2019-10-17,1788.0
2019-10-18,1779.0
2019-10-21,1742.5
2019-10-22,1748.5
2019-10-23,1770.5
2019-10-24,1781.0
2019-10-25,1793.5
2019-10-28,1747.5
2019-10-29,1758.0
2019-10-30,1744.5
2019-10-31,1737.5
2019-11-01,1743.0
2019-11-04,1732.5
2019-11-05,1764.0
2019-11-06,1749.0
2019-11-07,1748.5
2019-11-08,1750.0
2019-11-11,1699.0
2019-11-12,1718.5
2019-11-13,1712.5
2019-11-14,1753.0
2019-11-15,1760.0
2019-11-18,1756.5
2019-11-19,1813.0
2019-11-20,1814.0
2019-11-21,1802.0
2019-11-22,1814.5
2019-11-25,1903.5
2019-11-26,1859.0
2019-11-27,1864.5
2019-11-28,1860.0
2019-11-29,1849.5
2019-12-02,1853.5
2019-12-03,1859.5
2019-12-04,1873.5
2019-12-05,1868.0
2019-12-06,1873.5
2019-12-09,1926.5
2019-12-10,1918.5
2019-12-11,1918.0
2019-12-12,1915.0
2019-12-13,1919.5
2019-12-16,1926.0
2019-12-17,1942.0
2019-12-18,1951.5
2019-12-19,1948.5
2019-12-20,1945.0
2019-12-23,1934.0
2019-12-24,1922.0
2019-12-25,1915.0
2019-12-26,1919.5
2019-12-27,1929.0
2019-12-30,1938.0
2019-12-31,1950.0
2020-01-02,1951.0
2020-01-03,1960.0
2020-01-06,1962.0
2020-01-07,1965.0
2020-01-08,1965.0
2020-01-09,1962.0
2020-01-10,1942.0
2020-01-13,1928.5
2020-01-14,1937.0
2020-01-15,1900.0
