datetime,L2101
2020-09-04,7655.0
2020-09-07,7590.0
2020-09-08,7565.0
2020-09-09,7510.0
2020-09-10,7435.0
2020-09-11,7415.0
2020-09-14,7405.0
2020-09-15,7360.0
2020-09-16,7430.0
2020-09-17,7305.0
2020-09-18,7385.0
2020-09-21,7425.0
2020-09-22,7240.0
2020-09-23,7235.0
2020-09-24,7175.0
2020-09-25,7295.0
2020-09-28,7260.0
2020-09-29,7265.0
2020-09-30,7140.0
2020-10-09,7355.0
2020-10-12,7480.0
2020-10-13,7415.0
2020-10-14,7425.0
2020-10-15,7315.0
2020-10-16,7285.0
2020-10-19,7250.0
2020-10-20,7285.0
2020-10-21,7270.0
2020-10-22,7250.0
2020-10-23,7195.0
2020-10-26,7240.0
2020-10-27,7255.0
2020-10-28,7260.0
2020-10-29,7185.0
2020-10-30,7265.0
2020-11-02,7445.0
2020-11-03,7490.0
2020-11-04,7415.0
2020-11-05,7385.0
2020-11-06,7390.0
2020-11-09,7355.0
2020-11-10,7310.0
2020-11-11,7390.0
2020-11-12,7420.0
2020-11-13,7605.0
2020-11-16,7655.0
2020-11-17,7685.0
2020-11-18,7770.0
2020-11-19,7880.0
2020-11-20,7740.0
2020-11-23,7965.0
2020-11-24,8040.0
2020-11-25,7880.0
2020-11-26,7855.0
2020-11-27,7970.0
2020-11-30,7955.0
2020-12-01,7910.0
2020-12-02,7775.0
2020-12-03,7730.0
2020-12-04,7895.0
2020-12-07,8000.0
2020-12-08,7875.0
2020-12-09,7845.0
2020-12-10,7890.0
2020-12-11,7970.0
2020-12-14,7950.0
2020-12-15,7800.0
2020-12-16,7775.0
2020-12-17,7870.0
2020-12-18,7920.0
2020-12-21,7765.0
2020-12-22,7730.0
2020-12-23,7695.0
2020-12-24,7850.0
2020-12-25,7660.0
2020-12-28,7600.0
2020-12-29,7555.0
2020-12-30,7570.0
2020-12-31,7755.0
2021-01-04,7775.0
2021-01-05,7780.0
2021-01-06,7850.0
2021-01-07,7825.0
2021-01-08,7720.0
2021-01-11,7650.0
2021-01-12,7600.0
2021-01-13,7470.0
2021-01-14,7445.0
2021-01-15,7500.0
