datetime,J2101
2020-08-11,1971.0
2020-08-12,1976.0
2020-08-13,1969.5
2020-08-14,1973.0
2020-08-17,1992.0
2020-08-18,1997.0
2020-08-19,2010.5
2020-08-20,1955.0
2020-08-21,1931.0
2020-08-24,1937.5
2020-08-25,1921.0
2020-08-26,1922.5
2020-08-27,1913.0
2020-08-28,1940.0
2020-08-31,1965.5
2020-09-01,1986.5
2020-09-02,2010.0
2020-09-03,2040.0
2020-09-04,2030.5
2020-09-07,2022.5
2020-09-08,1991.5
2020-09-09,1988.0
2020-09-10,1961.5
2020-09-11,1976.5
2020-09-14,1991.5
2020-09-15,1977.5
2020-09-16,1936.5
2020-09-17,1948.0
2020-09-18,1988.5
2020-09-21,1949.5
2020-09-22,1967.0
2020-09-23,1932.5
2020-09-24,1923.5
2020-09-25,1907.5
2020-09-28,1902.5
2020-09-29,1955.0
2020-09-30,1987.0
2020-10-09,2080.5
2020-10-12,2078.5
2020-10-13,2102.5
2020-10-14,2097.5
2020-10-15,2085.5
2020-10-16,2102.5
2020-10-19,2092.5
2020-10-20,2108.0
2020-10-21,2135.5
2020-10-22,2137.0
2020-10-23,2118.5
2020-10-26,2144.0
2020-10-27,2171.0
2020-10-28,2166.0
2020-10-29,2169.5
2020-10-30,2189.0
2020-11-02,2255.0
2020-11-03,2248.5
2020-11-04,2339.5
2020-11-05,2346.0
2020-11-06,2417.5
2020-11-09,2479.0
2020-11-10,2420.5
2020-11-11,2420.0
2020-11-12,2391.5
2020-11-13,2419.0
2020-11-16,2429.5
2020-11-17,2423.0
2020-11-18,2414.0
2020-11-19,2417.5
2020-11-20,2480.5
2020-11-23,2420.5
2020-11-24,2420.0
2020-11-25,2411.0
2020-11-26,2438.0
2020-11-27,2449.5
2020-11-30,2467.0
2020-12-01,2534.5
2020-12-02,2571.0
2020-12-03,2533.0
2020-12-04,2564.0
2020-12-07,2582.5
2020-12-08,2544.0
2020-12-09,2608.0
2020-12-10,2618.0
2020-12-11,2601.5
2020-12-14,2595.0
2020-12-15,2615.0
2020-12-16,2616.0
2020-12-17,2625.0
2020-12-18,2708.5
2020-12-21,2877.5
2020-12-22,2801.0
2020-12-23,2792.0
2020-12-24,2848.5
2020-12-25,2971.0
2020-12-28,2944.5
2020-12-29,2944.5
2020-12-30,2950.0
2020-12-31,3092.0
2021-01-04,3110.0
2021-01-05,3194.0
2021-01-06,3118.0
2021-01-07,3075.0
2021-01-08,3016.0
2021-01-11,3003.0
2021-01-12,2950.0
2021-01-13,2950.0
2021-01-15,3080.0
