datetime,TA1909
2019-05-21,5588.0
2019-05-22,5528.0
2019-05-23,5364.0
2019-05-24,5306.0
2019-05-27,5436.0
2019-05-28,5448.0
2019-05-29,5452.0
2019-05-30,5398.0
2019-05-31,5352.0
2019-06-03,5190.0
2019-06-04,5186.0
2019-06-05,5160.0
2019-06-06,5154.0
2019-06-10,5320.0
2019-06-11,5294.0
2019-06-12,5158.0
2019-06-13,5224.0
2019-06-14,5234.0
2019-06-17,5318.0
2019-06-18,5416.0
2019-06-19,5574.0
2019-06-20,5618.0
2019-06-21,5536.0
2019-06-24,5690.0
2019-06-25,5660.0
2019-06-26,5876.0
2019-06-27,5898.0
2019-06-28,5920.0
2019-07-01,6290.0
2019-07-02,6448.0
2019-07-03,6318.0
2019-07-04,6068.0
2019-07-05,5890.0
2019-07-08,5940.0
2019-07-09,5868.0
2019-07-10,6120.0
2019-07-11,6166.0
2019-07-12,5962.0
2019-07-15,5918.0
2019-07-16,5890.0
2019-07-17,5894.0
2019-07-18,6036.0
2019-07-19,5862.0
2019-07-22,5596.0
2019-07-23,5504.0
2019-07-24,5406.0
2019-07-25,5334.0
2019-07-26,5386.0
2019-07-29,5272.0
2019-07-30,5364.0
2019-07-31,5408.0
2019-08-01,5376.0
2019-08-02,5252.0
2019-08-05,5158.0
2019-08-06,5132.0
2019-08-07,5148.0
2019-08-08,5168.0
2019-08-09,5200.0
2019-08-12,5218.0
2019-08-13,5232.0
2019-08-14,5368.0
2019-08-15,5290.0
2019-08-16,5254.0
2019-08-19,5304.0
2019-08-20,5272.0
2019-08-21,5204.0
2019-08-22,5138.0
2019-08-23,5164.0
2019-08-26,5130.0
2019-08-27,5152.0
2019-08-28,5156.0
2019-08-29,5100.0
2019-08-30,5084.0
2019-09-02,5084.0
2019-09-03,5114.0
2019-09-04,5138.0
2019-09-05,5186.0
2019-09-06,5172.0
2019-09-09,5210.0
2019-09-10,5140.0
2019-09-11,5082.0
2019-09-12,5020.0
2019-09-16,5166.0
