datetime,OI2001
2019-08-13,7379.0
2019-08-14,7301.0
2019-08-15,7308.0
2019-08-16,7325.0
2019-08-19,7329.0
2019-08-20,7375.0
2019-08-21,7357.0
2019-08-22,7459.0
2019-08-23,7446.0
2019-08-26,7546.0
2019-08-27,7425.0
2019-08-28,7496.0
2019-08-29,7462.0
2019-08-30,7456.0
2019-09-02,7476.0
2019-09-03,7418.0
2019-09-04,7478.0
2019-09-05,7436.0
2019-09-06,7370.0
2019-09-09,7354.0
2019-09-10,7378.0
2019-09-11,7351.0
2019-09-12,7336.0
2019-09-16,7361.0
2019-09-17,7366.0
2019-09-18,7343.0
2019-09-19,7334.0
2019-09-20,7316.0
2019-09-23,7381.0
2019-09-24,7238.0
2019-09-25,7235.0
2019-09-26,7250.0
2019-09-27,7136.0
2019-09-30,7117.0
2019-10-08,7160.0
2019-10-09,7260.0
2019-10-10,7292.0
2019-10-11,7319.0
2019-10-14,7201.0
2019-10-15,7171.0
2019-10-16,7210.0
2019-10-17,7211.0
2019-10-18,7186.0
2019-10-21,7217.0
2019-10-22,7184.0
2019-10-23,7218.0
2019-10-24,7245.0
2019-10-25,7277.0
2019-10-28,7315.0
2019-10-29,7316.0
2019-10-30,7400.0
2019-10-31,7393.0
2019-11-01,7468.0
2019-11-04,7499.0
2019-11-05,7563.0
2019-11-06,7444.0
2019-11-07,7425.0
2019-11-08,7456.0
2019-11-11,7548.0
2019-11-12,7532.0
2019-11-13,7494.0
2019-11-14,7482.0
2019-11-15,7470.0
2019-11-18,7537.0
2019-11-19,7528.0
2019-11-20,7583.0
2019-11-21,7561.0
2019-11-22,7570.0
2019-11-25,7552.0
2019-11-26,7520.0
2019-11-27,7568.0
2019-11-28,7584.0
2019-11-29,7671.0
2019-12-02,7599.0
2019-12-03,7605.0
2019-12-04,7598.0
2019-12-05,7592.0
2019-12-06,7551.0
2019-12-09,7575.0
2019-12-10,7525.0
2019-12-11,7555.0
2019-12-12,7572.0
2019-12-13,7621.0
2019-12-16,7576.0
2019-12-17,7618.0
2019-12-18,7639.0
2019-12-19,7786.0
2019-12-20,7791.0
2019-12-23,7804.0
2019-12-24,7770.0
2019-12-25,7763.0
2019-12-26,7671.0
2019-12-27,7781.0
2019-12-30,7740.0
2019-12-31,7738.0
2020-01-02,7693.0
2020-01-03,7730.0
2020-01-06,7760.0
2020-01-09,7760.0
2020-01-10,7770.0
