datetime,FG2005
2019-11-29,1411.0
2019-12-02,1410.0
2019-12-03,1406.0
2019-12-04,1421.0
2019-12-05,1414.0
2019-12-06,1415.0
2019-12-09,1451.0
2019-12-10,1461.0
2019-12-11,1462.0
2019-12-12,1455.0
2019-12-13,1462.0
2019-12-16,1460.0
2019-12-17,1455.0
2019-12-18,1476.0
2019-12-19,1472.0
2019-12-20,1469.0
2019-12-23,1465.0
2019-12-24,1475.0
2019-12-25,1467.0
2019-12-26,1473.0
2019-12-27,1483.0
2019-12-30,1484.0
2019-12-31,1479.0
2020-01-02,1488.0
2020-01-03,1506.0
2020-01-06,1507.0
2020-01-07,1507.0
2020-01-08,1508.0
2020-01-09,1503.0
2020-01-10,1507.0
2020-01-13,1490.0
2020-01-14,1493.0
2020-01-15,1504.0
2020-01-16,1507.0
2020-01-17,1506.0
2020-01-20,1505.0
2020-01-21,1495.0
2020-01-22,1501.0
2020-01-23,1476.0
2020-02-03,1381.0
2020-02-04,1384.0
2020-02-05,1389.0
2020-02-06,1422.0
2020-02-07,1416.0
2020-02-10,1418.0
2020-02-11,1424.0
2020-02-12,1426.0
2020-02-13,1403.0
2020-02-14,1405.0
2020-02-17,1408.0
2020-02-18,1400.0
2020-02-19,1406.0
2020-02-20,1428.0
2020-02-21,1429.0
2020-02-24,1436.0
2020-02-25,1429.0
2020-02-26,1425.0
2020-02-27,1412.0
2020-02-28,1389.0
2020-03-02,1412.0
2020-03-03,1394.0
2020-03-04,1392.0
2020-03-05,1394.0
2020-03-06,1387.0
2020-03-09,1372.0
2020-03-10,1384.0
2020-03-11,1383.0
2020-03-12,1384.0
2020-03-13,1361.0
2020-03-16,1343.0
2020-03-17,1348.0
2020-03-18,1335.0
2020-03-19,1324.0
2020-03-20,1328.0
2020-03-23,1287.0
2020-03-24,1300.0
2020-03-25,1300.0
2020-03-26,1279.0
2020-03-27,1278.0
2020-03-30,1285.0
2020-03-31,1291.0
2020-04-01,1269.0
2020-04-02,1288.0
2020-04-03,1239.0
2020-04-07,1253.0
2020-04-08,1242.0
2020-04-09,1242.0
2020-04-10,1242.0
2020-04-13,1194.0
2020-04-14,1190.0
2020-04-15,1193.0
2020-04-16,1178.0
2020-04-17,1182.0
2020-04-20,1167.0
2020-04-21,1164.0
2020-04-22,1165.0
2020-04-23,1144.0
2020-04-24,1132.0
2020-04-27,1156.0
2020-04-28,1155.0
2020-04-29,1182.0
2020-04-30,1196.0
2020-05-06,1180.0
2020-05-07,1211.0
2020-05-08,1200.0
2020-05-11,1212.0
2020-05-12,1212.0
2020-05-13,1178.0
2020-05-14,1219.0
2020-05-15,1221.0
2020-05-18,1218.0
2020-05-19,1230.0
