datetime,J2305
2023-01-05,2605.0
2023-01-06,2678.0
2023-01-09,2726.5
2023-01-10,2726.5
2023-01-11,2811.5
2023-01-12,2815.5
2023-01-13,2840.0
2023-01-16,2833.0
2023-01-17,2850.0
2023-01-18,2877.0
2023-01-19,2886.5
2023-01-20,2889.0
2023-01-30,2890.0
2023-01-31,2826.5
2023-02-01,2777.5
2023-02-02,2746.0
2023-02-03,2757.0
2023-02-06,2754.5
2023-02-07,2750.0
2023-02-08,2793.5
2023-02-09,2798.0
2023-02-10,2737.0
2023-02-13,2686.5
2023-02-14,2701.0
2023-02-15,2701.0
2023-02-16,2773.0
2023-02-17,2831.5
2023-02-20,2859.5
2023-02-21,2895.0
2023-02-22,2882.5
2023-02-23,2929.5
2023-02-24,2952.5
2023-02-27,2938.0
2023-02-28,2901.5
2023-03-01,2963.0
2023-03-02,2954.5
2023-03-03,2967.5
2023-03-06,2926.0
2023-03-07,2912.5
2023-03-08,2894.0
2023-03-09,2887.5
2023-03-10,2891.5
2023-03-13,2938.0
2023-03-14,2860.5
2023-03-15,2818.0
2023-03-16,2756.5
2023-03-17,2784.5
2023-03-20,2746.0
2023-03-21,2718.0
2023-03-22,2723.5
2023-03-23,2692.5
2023-03-24,2736.0
2023-03-27,2735.0
2023-03-28,2672.0
2023-03-29,2670.0
2023-03-30,2679.5
2023-03-31,2743.5
2023-04-03,2622.5
2023-04-04,2573.5
2023-04-06,2531.5
2023-04-07,2542.0
2023-04-10,2490.5
2023-04-11,2525.0
2023-04-12,2527.5
2023-04-13,2533.0
2023-04-14,2547.5
2023-04-17,2538.0
2023-04-18,2529.0
2023-04-19,2516.5
2023-04-20,2460.5
2023-04-21,2403.0
2023-04-24,2326.0
2023-04-25,2257.0
2023-04-26,2298.5
2023-04-27,2305.0
2023-04-28,2147.0
2023-05-04,2160.0
2023-05-10,2288.0
