datetime,OI2509
2025-05-08,9372.0
2025-05-09,9355.0
2025-05-12,9378.0
2025-05-13,9374.0
2025-05-14,9438.0
2025-05-15,9296.0
2025-05-16,9277.0
2025-05-19,9361.0
2025-05-20,9395.0
2025-05-21,9440.0
2025-05-22,9405.0
2025-05-23,9391.0
2025-05-26,9382.0
2025-05-27,9444.0
2025-05-28,9403.0
2025-05-29,9427.0
2025-05-30,9348.0
2025-06-03,9272.0
2025-06-04,9101.0
2025-06-05,9152.0
2025-06-06,9140.0
2025-06-09,9182.0
2025-06-10,9188.0
2025-06-11,9149.0
2025-06-12,9178.0
2025-06-13,9310.0
2025-06-16,9505.0
2025-06-17,9583.0
2025-06-18,9703.0
2025-06-19,9691.0
2025-06-20,9726.0
2025-06-23,9721.0
2025-06-24,9572.0
2025-06-25,9476.0
2025-06-26,9482.0
2025-06-27,9466.0
2025-06-30,9415.0
2025-07-01,9477.0
2025-07-02,9619.0
2025-07-03,9619.0
2025-07-04,9607.0
2025-07-07,9548.0
2025-07-08,9598.0
2025-07-09,9510.0
2025-07-10,9468.0
2025-07-11,9439.0
2025-07-14,9424.0
2025-07-15,9404.0
2025-07-16,9470.0
2025-07-17,9440.0
2025-07-18,9586.0
2025-07-21,9563.0
2025-07-22,9477.0
2025-07-23,9456.0
2025-07-24,9492.0
2025-07-25,9457.0
2025-07-28,9406.0
2025-07-29,9492.0
2025-07-30,9621.0
2025-07-31,9510.0
2025-08-01,9524.0
2025-08-04,9542.0
2025-08-05,9615.0
2025-08-06,9562.0
2025-08-07,9496.0
2025-08-08,9574.0
2025-08-11,9588.0
2025-08-12,9802.0
2025-08-13,10069.0
2025-08-14,9852.0
2025-08-15,9807.0
2025-08-18,9852.0
2025-08-19,9898.0
2025-08-20,9901.0
2025-08-21,9878.0
2025-08-22,9995.0
2025-08-25,9998.0
2025-08-26,9941.0
2025-08-27,9972.0
2025-08-28,9954.0
2025-08-29,9973.0
2025-09-01,9930.0
2025-09-02,9950.0
2025-09-03,9900.0
2025-09-04,9848.0
2025-09-05,9950.0
2025-09-08,9930.0
2025-09-09,9980.0
