datetime,FG2109
2021-03-24,2067.0
2021-03-25,2057.0
2021-03-26,2111.0
2021-03-29,2107.0
2021-03-30,2089.0
2021-03-31,2055.0
2021-04-01,2099.0
2021-04-02,2108.0
2021-04-06,2149.0
2021-04-07,2142.0
2021-04-08,2157.0
2021-04-09,2088.0
2021-04-12,2139.0
2021-04-13,2164.0
2021-04-14,2166.0
2021-04-15,2211.0
2021-04-16,2229.0
2021-04-19,2230.0
2021-04-20,2263.0
2021-04-21,2248.0
2021-04-22,2236.0
2021-04-23,2264.0
2021-04-26,2277.0
2021-04-27,2316.0
2021-04-28,2331.0
2021-04-29,2379.0
2021-04-30,2423.0
2021-05-06,2526.0
2021-05-07,2549.0
2021-05-10,2683.0
2021-05-11,2781.0
2021-05-12,2892.0
2021-05-13,2846.0
2021-05-14,2750.0
2021-05-17,2746.0
2021-05-18,2803.0
2021-05-19,2665.0
2021-05-20,2636.0
2021-05-21,2558.0
2021-05-24,2587.0
2021-05-25,2618.0
2021-05-26,2576.0
2021-05-27,2548.0
2021-05-28,2630.0
2021-05-31,2688.0
2021-06-01,2690.0
2021-06-02,2654.0
2021-06-03,2674.0
2021-06-04,2683.0
2021-06-07,2629.0
2021-06-08,2634.0
2021-06-09,2636.0
2021-06-10,2644.0
2021-06-11,2719.0
2021-06-15,2646.0
2021-06-16,2594.0
2021-06-17,2651.0
2021-06-18,2624.0
2021-06-21,2622.0
2021-06-22,2685.0
2021-06-23,2686.0
2021-06-24,2779.0
2021-06-25,2842.0
2021-06-28,2807.0
2021-06-29,2809.0
2021-06-30,2815.0
2021-07-01,2782.0
2021-07-02,2835.0
2021-07-05,2813.0
2021-07-06,2862.0
2021-07-07,2862.0
2021-07-08,2902.0
2021-07-09,2893.0
2021-07-12,2943.0
2021-07-13,3004.0
2021-07-14,3071.0
2021-07-15,3013.0
2021-07-16,3072.0
2021-07-19,3039.0
2021-07-20,3024.0
2021-07-21,3006.0
2021-07-22,3057.0
2021-07-23,3039.0
2021-07-26,2971.0
2021-07-27,2876.0
2021-07-28,2967.0
2021-07-29,2983.0
2021-07-30,2979.0
2021-08-02,2942.0
2021-08-03,2824.0
2021-08-04,2900.0
2021-08-05,2824.0
2021-08-06,2880.0
2021-08-09,2878.0
2021-08-10,2946.0
2021-08-11,2928.0
2021-08-12,2809.0
2021-08-13,2823.0
2021-08-16,2841.0
2021-08-17,2869.0
2021-08-18,2840.0
2021-08-19,2861.0
2021-08-20,2856.0
2021-08-23,2897.0
2021-08-24,2887.0
2021-08-25,2871.0
2021-08-26,2856.0
2021-08-27,2882.0
2021-08-30,2904.0
2021-08-31,3020.0
2021-09-01,3120.0
2021-09-02,3169.0
2021-09-03,3150.0
2021-09-06,3120.0
2021-09-07,3148.0
2021-09-09,3149.0
2021-09-10,3149.0
2021-09-13,3080.0
2021-09-14,3008.0
