datetime,OI2605
2025-12-23,8847.0
2025-12-24,8980.0
2025-12-25,8981.0
2025-12-26,9046.0
2025-12-29,9040.0
2025-12-30,9086.0
2025-12-31,9087.0
2026-01-05,9044.0
2026-01-06,9130.0
2026-01-07,9095.0
2026-01-08,8956.0
2026-01-09,9042.0
2026-01-12,8980.0
2026-01-13,9017.0
2026-01-14,8949.0
2026-01-15,8828.0
2026-01-16,9063.0
2026-01-19,8902.0
2026-01-20,8948.0
2026-01-21,8947.0
2026-01-22,9002.0
2026-01-23,8991.0
2026-01-26,9345.0
2026-01-27,9326.0
2026-01-28,9330.0
2026-01-29,9446.0
2026-01-30,9380.0
2026-02-02,9136.0
2026-02-03,9215.0
2026-02-04,9243.0
2026-02-05,9144.0
2026-02-06,9144.0
2026-02-09,9137.0
2026-02-10,9096.0
2026-02-11,9131.0
2026-02-12,9047.0
2026-02-13,9038.0
2026-02-24,9200.0
2026-02-25,9244.0
2026-02-26,9185.0
2026-02-27,9185.0
2026-03-02,9359.0
2026-03-03,9464.0
2026-03-04,9486.0
2026-03-05,9489.0
2026-03-06,9666.0
2026-03-09,9954.0
2026-03-10,9713.0
2026-03-11,9778.0
2026-03-12,9769.0
2026-03-13,9821.0
2026-03-16,9948.0
2026-03-17,9833.0
2026-03-18,9780.0
2026-03-19,9854.0
2026-03-20,9876.0
2026-03-23,9950.0
2026-03-24,9813.0
2026-03-25,9707.0
2026-03-26,9840.0
2026-03-27,9877.0
2026-03-30,9891.0
2026-03-31,9884.0
2026-04-01,9720.0
2026-04-02,9832.0
2026-04-03,9765.0
2026-04-07,9769.0
2026-04-08,9484.0
2026-04-09,9494.0
2026-04-10,9521.0
2026-04-13,9484.0
2026-04-14,9492.0
2026-04-15,9498.0
2026-04-16,9488.0
2026-04-17,9531.0
2026-04-20,9586.0
2026-04-21,9662.0
2026-04-22,9752.0
2026-04-23,9733.0
2026-04-24,9786.0
2026-04-27,9801.0
2026-04-28,9886.0
2026-04-29,10021.0
2026-04-30,10206.0
2026-05-06,10218.0
2026-05-07,10120.0
2026-05-08,10061.0
2026-05-11,10050.0
