datetime,SF2509
2025-08-19,5500.0
2025-08-20,5446.0
2025-08-21,5454.0
2025-08-22,5446.0
2025-08-25,5494.0
2025-08-26,5470.0
2025-08-27,5436.0
2025-08-28,5426.0
2025-08-29,5370.0
2025-09-01,5336.0
2025-09-02,5352.0
2025-09-03,5344.0
2025-09-04,5320.0
2025-09-05,5412.0
2025-09-08,5440.0
2025-09-09,5434.0
2025-09-10,5464.0
2025-09-11,5452.0
2025-09-12,5402.0
