datetime,V2101
2020-12-15,7880.0
2020-12-16,7685.0
2020-12-17,7675.0
2020-12-18,7665.0
2020-12-21,7715.0
2020-12-22,7595.0
2020-12-23,7605.0
2020-12-24,7535.0
2020-12-25,7315.0
2020-12-28,7145.0
2020-12-29,7115.0
2020-12-30,7090.0
2020-12-31,7065.0
2021-01-04,7170.0
2021-01-05,7110.0
2021-01-06,7140.0
2021-01-07,7120.0
2021-01-08,7005.0
2021-01-11,6880.0
2021-01-12,6970.0
2021-01-13,6965.0
2021-01-14,6975.0
2021-01-15,6950.0
