datetime,JM2501
2024-06-04,1807.0
2024-06-05,1785.0
2024-06-06,1788.5
2024-06-07,1779.0
2024-06-11,1746.0
2024-06-12,1771.0
2024-06-13,1767.0
2024-06-14,1810.0
2024-06-17,1781.5
2024-06-18,1768.5
2024-06-19,1766.5
2024-06-20,1740.0
2024-06-21,1718.5
2024-06-24,1693.5
2024-06-25,1691.0
2024-06-26,1718.5
2024-06-27,1692.0
2024-06-28,1704.5
2024-07-01,1734.0
2024-07-02,1750.0
2024-07-03,1775.0
2024-07-04,1756.0
2024-07-05,1708.5
2024-07-08,1703.5
2024-07-09,1711.0
2024-07-10,1683.0
2024-07-11,1707.5
2024-07-12,1716.5
2024-07-15,1723.0
2024-07-16,1708.0
2024-07-17,1690.0
2024-07-18,1692.5
2024-07-19,1663.5
2024-07-22,1618.0
2024-07-23,1595.0
2024-07-24,1600.0
2024-07-25,1569.5
2024-07-26,1571.0
2024-07-29,1553.5
2024-07-30,1522.0
2024-07-31,1535.0
2024-08-01,1524.0
2024-08-02,1524.0
2024-08-05,1521.0
2024-08-06,1499.0
2024-08-07,1479.5
2024-08-08,1440.5
2024-08-09,1424.0
2024-08-12,1388.0
2024-08-13,1359.0
2024-08-14,1324.0
2024-08-15,1345.5
2024-08-16,1342.5
2024-08-19,1346.5
2024-08-20,1327.0
2024-08-21,1372.5
2024-08-22,1343.5
2024-08-23,1314.0
2024-08-26,1361.0
2024-08-27,1383.5
2024-08-28,1382.0
2024-08-29,1387.0
2024-08-30,1370.5
2024-09-02,1327.5
2024-09-03,1315.0
2024-09-04,1256.5
2024-09-05,1238.0
2024-09-06,1231.5
2024-09-09,1230.5
2024-09-10,1227.5
2024-09-11,1262.0
2024-09-12,1282.5
2024-09-13,1269.0
2024-09-18,1262.0
2024-09-19,1291.0
2024-09-20,1274.0
2024-09-23,1230.5
2024-09-24,1303.0
2024-09-25,1327.0
2024-09-26,1362.0
2024-09-27,1402.0
2024-09-30,1546.0
2024-10-08,1481.5
2024-10-09,1465.5
2024-10-10,1436.5
2024-10-11,1484.0
2024-10-14,1498.5
2024-10-15,1471.0
2024-10-16,1432.0
2024-10-17,1340.0
2024-10-18,1351.0
2024-10-21,1365.0
2024-10-22,1340.5
2024-10-23,1328.5
2024-10-24,1337.0
2024-10-25,1355.0
2024-10-28,1409.5
2024-10-29,1366.0
2024-10-30,1377.5
2024-10-31,1362.0
2024-11-01,1337.0
2024-11-04,1366.0
2024-11-05,1358.0
2024-11-06,1317.5
2024-11-07,1340.0
2024-11-08,1322.5
2024-11-11,1300.5
2024-11-12,1280.0
2024-11-13,1286.5
2024-11-14,1269.0
2024-11-15,1261.0
2024-11-18,1276.5
2024-11-19,1293.0
2024-11-20,1282.5
2024-11-21,1316.5
2024-11-22,1284.0
2024-11-25,1273.0
2024-11-26,1273.0
2024-11-27,1258.0
2024-11-28,1242.0
2024-11-29,1245.5
2024-12-02,1233.5
2024-12-03,1227.0
2024-12-04,1195.0
2024-12-05,1170.5
2024-12-06,1171.0
2024-12-09,1149.5
2024-12-10,1160.0
2024-12-11,1182.0
2024-12-12,1195.0
2024-12-13,1159.0
2024-12-16,1136.0
2024-12-17,1147.0
2024-12-18,1115.0
2024-12-19,1077.0
2024-12-20,1082.0
2024-12-23,1079.0
2024-12-24,1052.5
2024-12-25,1041.0
2024-12-26,1012.5
2024-12-27,1017.5
2024-12-30,1029.0
2024-12-31,1035.0
2025-01-02,1044.5
2025-01-03,1060.0
2025-01-06,1044.5
2025-01-07,1041.0
2025-01-08,1040.5
2025-01-09,1018.0
2025-01-10,998.0
2025-01-13,995.0
2025-01-14,1018.0
2025-01-15,995.0
