datetime,PP2101
2020-07-20,7246.0
2020-07-21,7231.0
2020-07-22,7243.0
2020-07-23,7233.0
2020-07-24,7142.0
2020-07-27,7240.0
2020-07-28,7334.0
2020-07-29,7356.0
2020-07-30,7344.0
2020-07-31,7332.0
2020-08-03,7352.0
2020-08-04,7426.0
2020-08-05,7465.0
2020-08-06,7503.0
2020-08-07,7478.0
2020-08-10,7433.0
2020-08-11,7498.0
2020-08-12,7432.0
2020-08-13,7418.0
2020-08-14,7484.0
2020-08-17,7519.0
2020-08-18,7656.0
2020-08-19,7601.0
2020-08-20,7710.0
2020-08-21,7603.0
2020-08-24,7632.0
2020-08-25,7759.0
2020-08-26,7739.0
2020-08-27,7816.0
2020-08-28,7809.0
2020-08-31,7929.0
2020-09-01,7925.0
2020-09-02,8060.0
2020-09-03,8032.0
2020-09-04,7968.0
2020-09-07,7879.0
2020-09-08,7852.0
2020-09-09,7761.0
2020-09-10,7723.0
2020-09-11,7725.0
2020-09-14,7698.0
2020-09-15,7666.0
2020-09-16,7773.0
2020-09-17,7660.0
2020-09-18,7747.0
2020-09-21,7802.0
2020-09-22,7646.0
2020-09-23,7656.0
2020-09-24,7625.0
2020-09-25,7772.0
2020-09-28,7768.0
2020-09-29,7785.0
2020-09-30,7629.0
2020-10-09,7820.0
2020-10-12,7936.0
2020-10-13,7887.0
2020-10-14,7936.0
2020-10-15,7914.0
2020-10-16,7867.0
2020-10-19,7786.0
2020-10-20,7781.0
2020-10-21,7788.0
2020-10-22,7779.0
2020-10-23,7743.0
2020-10-26,7749.0
2020-10-27,7809.0
2020-10-28,7808.0
2020-10-29,7788.0
2020-10-30,7819.0
2020-11-02,8098.0
2020-11-03,8093.0
2020-11-04,8024.0
2020-11-05,7955.0
2020-11-06,7948.0
2020-11-09,7997.0
2020-11-10,7943.0
2020-11-11,8057.0
2020-11-12,8082.0
2020-11-13,8227.0
2020-11-16,8348.0
2020-11-17,8325.0
2020-11-18,8492.0
2020-11-19,8582.0
2020-11-20,8519.0
2020-11-23,8829.0
2020-11-24,8824.0
2020-11-25,8738.0
2020-11-26,8663.0
2020-11-27,8731.0
2020-11-30,8720.0
2020-12-01,8574.0
2020-12-02,8475.0
2020-12-03,8382.0
2020-12-04,8492.0
2020-12-07,8572.0
2020-12-08,8439.0
2020-12-09,8435.0
2020-12-10,8484.0
2020-12-11,8658.0
2020-12-14,8454.0
2020-12-15,8319.0
2020-12-16,8349.0
2020-12-17,8410.0
2020-12-18,8422.0
2020-12-21,8352.0
2020-12-22,8260.0
2020-12-23,8235.0
2020-12-24,8261.0
2020-12-25,8140.0
2020-12-28,7980.0
2020-12-29,7938.0
2020-12-30,7977.0
2020-12-31,8099.0
2021-01-04,8099.0
2021-01-05,8099.0
2021-01-06,8128.0
2021-01-07,8200.0
2021-01-08,8020.0
2021-01-11,7983.0
2021-01-12,7958.0
2021-01-13,7998.0
2021-01-14,7919.0
2021-01-15,8100.0
