datetime,JM2505
2024-10-18,1413.5
2024-10-21,1417.0
2024-10-22,1389.0
2024-10-23,1394.0
2024-10-24,1398.0
2024-10-25,1419.5
2024-10-28,1476.0
2024-10-29,1441.5
2024-10-30,1452.5
2024-10-31,1440.5
2024-11-01,1417.5
2024-11-04,1450.0
2024-11-05,1440.0
2024-11-06,1405.0
2024-11-07,1422.0
2024-11-08,1406.0
2024-11-11,1366.5
2024-11-12,1337.0
2024-11-13,1338.0
2024-11-14,1329.5
2024-11-15,1325.0
2024-11-18,1330.5
2024-11-19,1345.5
2024-11-20,1334.0
2024-11-21,1350.5
2024-11-22,1324.0
2024-11-25,1318.0
2024-11-26,1312.0
2024-11-27,1297.5
2024-11-28,1281.0
2024-11-29,1288.5
2024-12-02,1291.0
2024-12-03,1299.5
2024-12-04,1262.0
2024-12-05,1239.5
2024-12-06,1234.5
2024-12-09,1220.0
2024-12-10,1242.0
2024-12-11,1262.0
2024-12-12,1277.0
2024-12-13,1242.5
2024-12-16,1222.0
2024-12-17,1209.0
2024-12-18,1174.0
2024-12-19,1147.5
2024-12-20,1160.5
2024-12-23,1155.5
2024-12-24,1153.0
2024-12-25,1153.0
2024-12-26,1141.0
2024-12-27,1140.0
2024-12-30,1157.5
2024-12-31,1160.5
2025-01-02,1174.0
2025-01-03,1148.5
2025-01-06,1156.0
2025-01-07,1128.0
2025-01-08,1103.0
2025-01-09,1097.0
2025-01-10,1083.5
2025-01-13,1119.5
2025-01-14,1129.5
2025-01-15,1127.0
2025-01-16,1164.5
2025-01-17,1175.5
2025-01-20,1139.0
2025-01-21,1153.5
2025-01-22,1143.5
2025-01-23,1132.5
2025-01-24,1131.0
2025-01-27,1135.0
2025-02-05,1098.5
2025-02-06,1126.5
2025-02-07,1153.5
2025-02-10,1147.0
2025-02-11,1122.0
2025-02-12,1127.5
2025-02-13,1098.5
2025-02-14,1085.0
2025-02-17,1089.0
2025-02-18,1094.5
2025-02-19,1086.0
2025-02-20,1121.0
2025-02-21,1130.0
2025-02-24,1108.0
2025-02-25,1085.0
2025-02-26,1088.0
2025-02-27,1097.5
2025-02-28,1093.0
2025-03-03,1104.0
2025-03-04,1091.0
2025-03-05,1061.5
2025-03-06,1070.0
2025-03-07,1083.0
2025-03-10,1063.5
2025-03-11,1061.0
2025-03-12,1073.0
2025-03-13,1092.0
2025-03-14,1088.0
2025-03-17,1061.5
2025-03-18,1048.5
2025-03-19,1026.0
2025-03-20,1031.0
2025-03-21,1010.0
2025-03-24,1030.0
2025-03-25,1027.0
2025-03-26,1025.5
2025-03-27,1035.0
2025-03-28,1024.0
2025-03-31,988.5
2025-04-01,1008.0
2025-04-02,1001.5
2025-04-03,1001.0
2025-04-07,977.0
2025-04-08,926.0
2025-04-09,917.0
2025-04-10,913.0
2025-04-11,892.5
2025-04-14,905.5
2025-04-15,908.0
2025-04-16,899.0
2025-04-17,866.5
2025-04-18,872.0
2025-04-21,867.0
2025-04-22,850.0
2025-04-23,884.0
2025-04-24,892.5
2025-04-25,889.0
2025-04-28,880.5
2025-04-29,887.5
2025-04-30,888.0
2025-05-06,880.0
2025-05-07,888.5
2025-05-08,869.0
2025-05-09,860.0
2025-05-12,860.0
2025-05-13,850.0
2025-05-14,850.5
2025-05-16,843.0
2025-05-19,780.0
