datetime,J2605
2026-01-28,1684.0
2026-01-29,1723.0
2026-01-30,1721.5
2026-02-02,1680.5
2026-02-03,1715.0
2026-02-04,1770.0
2026-02-05,1738.0
2026-02-06,1698.5
2026-02-09,1703.5
2026-02-10,1665.0
2026-02-11,1667.0
2026-02-12,1664.0
2026-02-13,1682.0
2026-02-24,1634.5
2026-02-25,1674.0
2026-02-26,1644.0
2026-02-27,1635.5
2026-03-02,1652.0
2026-03-03,1694.0
2026-03-04,1672.0
2026-03-05,1676.5
2026-03-06,1695.5
2026-03-09,1740.0
2026-03-10,1680.5
2026-03-11,1718.0
2026-03-12,1727.0
2026-03-13,1737.5
2026-03-16,1746.0
2026-03-17,1732.0
2026-03-18,1721.5
2026-03-19,1721.0
2026-03-20,1740.5
2026-03-23,1847.0
2026-03-24,1798.0
2026-03-25,1776.0
2026-03-26,1761.0
2026-03-27,1752.0
2026-03-30,1753.5
2026-03-31,1701.5
2026-04-01,1675.0
2026-04-02,1691.5
2026-04-03,1670.0
2026-04-07,1662.0
2026-04-08,1688.0
2026-04-09,1661.5
2026-04-10,1640.0
2026-04-13,1648.5
2026-04-14,1645.0
2026-04-15,1691.0
2026-04-16,1709.5
2026-04-17,1695.0
2026-04-20,1738.0
2026-04-21,1754.5
2026-04-22,1754.0
2026-04-23,1742.0
2026-04-24,1742.0
2026-04-27,1750.5
2026-04-28,1697.5
2026-04-29,1701.5
2026-04-30,1696.5
2026-05-06,1759.0
2026-05-07,1759.0
2026-05-08,1759.0
2026-05-11,1718.0
2026-05-12,1736.5
2026-05-13,1736.5
2026-05-19,1736.5
