datetime,PP2009
2020-04-20,6840.0
2020-04-21,6606.0
2020-04-22,6491.0
2020-04-23,6903.0
2020-04-24,6900.0
2020-04-27,6921.0
2020-04-28,6918.0
2020-04-29,6848.0
2020-04-30,7000.0
2020-05-06,7152.0
2020-05-07,7022.0
2020-05-08,7022.0
2020-05-11,6788.0
2020-05-12,6845.0
2020-05-13,6887.0
2020-05-14,6879.0
2020-05-15,6923.0
2020-05-18,6915.0
2020-05-19,6982.0
2020-05-20,7141.0
2020-05-21,7159.0
2020-05-22,7041.0
2020-05-25,7142.0
2020-05-26,7110.0
2020-05-27,7150.0
2020-05-28,7170.0
2020-05-29,7201.0
2020-06-01,7456.0
2020-06-02,7513.0
2020-06-03,7504.0
2020-06-04,7342.0
2020-06-05,7381.0
2020-06-08,7360.0
2020-06-09,7457.0
2020-06-10,7369.0
2020-06-11,7326.0
2020-06-12,7329.0
2020-06-15,7303.0
2020-06-16,7443.0
2020-06-17,7513.0
2020-06-18,7480.0
2020-06-19,7475.0
2020-06-22,7466.0
2020-06-23,7494.0
2020-06-24,7474.0
2020-06-29,7374.0
2020-06-30,7417.0
2020-07-01,7443.0
2020-07-02,7482.0
2020-07-03,7570.0
2020-07-06,7731.0
2020-07-07,7723.0
2020-07-08,7643.0
2020-07-09,7720.0
2020-07-10,7627.0
2020-07-13,7683.0
2020-07-14,7667.0
2020-07-15,7570.0
2020-07-16,7469.0
2020-07-17,7494.0
2020-07-20,7479.0
2020-07-21,7459.0
2020-07-22,7472.0
2020-07-23,7491.0
2020-07-24,7368.0
2020-07-27,7528.0
2020-07-28,7652.0
2020-07-29,7623.0
2020-07-30,7624.0
2020-07-31,7635.0
2020-08-03,7643.0
2020-08-04,7763.0
2020-08-05,7750.0
2020-08-06,7727.0
2020-08-07,7724.0
2020-08-10,7663.0
2020-08-11,7673.0
2020-08-12,7598.0
2020-08-13,7560.0
2020-08-14,7607.0
2020-08-17,7635.0
2020-08-18,7740.0
2020-08-19,7692.0
2020-08-20,7746.0
2020-08-21,7694.0
2020-08-24,7712.0
2020-08-25,7805.0
2020-08-26,7821.0
2020-08-27,7912.0
2020-08-28,7940.0
2020-08-31,8124.0
2020-09-01,8131.0
2020-09-02,8300.0
2020-09-03,8277.0
2020-09-04,8225.0
2020-09-07,8150.0
2020-09-08,8132.0
2020-09-09,8080.0
2020-09-10,8010.0
2020-09-11,7950.0
2020-09-14,8030.0
