datetime,L2509
2025-02-20,7832.0
2025-02-21,7819.0
2025-02-24,7788.0
2025-02-25,7775.0
2025-02-26,7749.0
2025-02-27,7816.0
2025-02-28,7815.0
2025-03-03,7826.0
2025-03-04,7797.0
2025-03-05,7760.0
2025-03-06,7779.0
2025-03-07,7752.0
2025-03-10,7728.0
2025-03-11,7723.0
2025-03-12,7638.0
2025-03-13,7641.0
2025-03-14,7669.0
2025-03-17,7623.0
2025-03-18,7607.0
2025-03-19,7590.0
2025-03-20,7578.0
2025-03-21,7568.0
2025-03-24,7645.0
2025-03-25,7613.0
2025-03-26,7595.0
2025-03-27,7616.0
2025-03-28,7619.0
2025-03-31,7568.0
2025-04-01,7606.0
2025-04-02,7647.0
2025-04-03,7632.0
2025-04-07,7261.0
2025-04-08,7225.0
2025-04-09,7087.0
2025-04-10,7237.0
2025-04-11,7252.0
2025-04-14,7264.0
2025-04-15,7191.0
2025-04-16,7131.0
2025-04-17,7140.0
2025-04-18,7143.0
2025-04-21,7183.0
2025-04-22,7133.0
2025-04-23,7214.0
2025-04-24,7149.0
2025-04-25,7150.0
2025-04-28,7164.0
2025-04-29,7122.0
2025-04-30,7083.0
2025-05-06,6987.0
2025-05-07,7046.0
2025-05-08,7016.0
2025-05-09,6976.0
2025-05-12,7090.0
2025-05-13,7187.0
2025-05-14,7339.0
2025-05-15,7298.0
2025-05-16,7236.0
2025-05-19,7238.0
2025-05-20,7222.0
2025-05-21,7221.0
2025-05-22,7159.0
2025-05-23,7085.0
2025-05-26,7080.0
2025-05-27,7007.0
2025-05-28,6972.0
2025-05-29,7025.0
2025-05-30,6960.0
2025-06-03,6963.0
2025-06-04,7049.0
2025-06-05,7034.0
2025-06-06,7066.0
2025-06-09,7078.0
2025-06-10,7106.0
2025-06-11,7102.0
2025-06-12,7117.0
2025-06-13,7258.0
2025-06-16,7338.0
2025-06-17,7317.0
2025-06-18,7418.0
2025-06-19,7462.0
2025-06-20,7415.0
2025-06-23,7444.0
2025-06-24,7250.0
2025-06-25,7271.0
2025-06-26,7300.0
2025-06-27,7302.0
2025-06-30,7261.0
2025-07-01,7249.0
2025-07-02,7288.0
2025-07-03,7284.0
2025-07-04,7282.0
2025-07-07,7247.0
2025-07-08,7245.0
2025-07-09,7278.0
2025-07-10,7329.0
2025-07-11,7291.0
2025-07-14,7284.0
2025-07-15,7221.0
2025-07-16,7214.0
2025-07-17,7215.0
2025-07-18,7216.0
2025-07-21,7290.0
2025-07-22,7368.0
2025-07-23,7288.0
2025-07-24,7385.0
2025-07-25,7456.0
2025-07-28,7335.0
2025-07-29,7385.0
2025-07-30,7387.0
2025-07-31,7350.0
2025-08-01,7317.0
2025-08-04,7279.0
2025-08-05,7323.0
2025-08-06,7321.0
2025-08-07,7297.0
2025-08-08,7290.0
2025-08-11,7314.0
2025-08-12,7329.0
2025-08-13,7313.0
2025-08-14,7287.0
2025-08-15,7306.0
2025-08-18,7292.0
2025-08-19,7268.0
2025-08-20,7308.0
2025-08-21,7331.0
2025-08-22,7321.0
2025-08-25,7365.0
2025-08-26,7347.0
2025-08-27,7310.0
2025-08-28,7314.0
2025-08-29,7230.0
2025-09-01,7204.0
2025-09-02,7202.0
2025-09-03,7185.0
2025-09-04,7170.0
2025-09-05,7199.0
2025-09-08,7165.0
2025-09-09,7150.0
2025-09-10,7176.0
2025-09-11,7145.0
2025-09-12,7050.0
