datetime,JM2401
2023-12-20,1972.0
2023-12-21,2002.0
2023-12-22,2003.0
2023-12-25,2005.5
2023-12-26,2006.0
2023-12-27,1970.0
2023-12-28,1957.5
2023-12-29,1969.0
2024-01-02,2000.0
2024-01-03,2000.0
2024-01-04,2000.0
2024-01-05,2000.0
2024-01-08,2078.5
2024-01-09,2080.0
2024-01-10,2079.0
2024-01-11,2014.0
2024-01-12,1951.0
2024-01-15,1960.0
