datetime,JM2209
2022-02-22,2432.0
2022-02-23,2514.0
2022-02-24,2471.0
2022-02-25,2340.0
2022-02-28,2434.5
2022-03-01,2549.0
2022-03-02,2590.0
2022-03-03,2666.0
2022-03-04,2618.0
2022-03-07,2834.5
2022-03-08,2727.5
2022-03-09,2770.0
2022-03-10,2733.0
2022-03-11,2700.0
2022-03-14,2510.5
2022-03-15,2556.0
2022-03-16,2672.0
2022-03-17,2700.0
2022-03-18,2841.5
2022-03-21,2849.5
2022-03-22,2831.0
2022-03-23,2863.0
2022-03-24,2887.0
2022-03-25,3017.0
2022-03-28,3050.5
2022-03-29,3065.0
2022-03-30,3021.0
2022-03-31,3032.0
2022-04-01,3053.0
2022-04-06,2982.5
2022-04-07,2904.5
2022-04-08,2912.0
2022-04-11,2852.5
2022-04-12,3041.5
2022-04-13,3001.5
2022-04-14,3110.0
2022-04-15,3152.0
2022-04-18,3157.0
2022-04-19,3015.0
2022-04-20,3008.0
2022-04-21,3063.0
2022-04-22,3000.5
2022-04-25,2860.0
2022-04-26,2911.0
2022-04-27,2839.0
2022-04-28,2843.0
2022-04-29,2852.5
2022-05-05,2779.0
2022-05-06,2725.0
2022-05-09,2651.5
2022-05-10,2610.0
2022-05-11,2663.0
2022-05-12,2543.5
2022-05-13,2574.0
2022-05-16,2700.0
2022-05-17,2711.5
2022-05-18,2586.0
2022-05-19,2616.0
2022-05-20,2670.0
2022-05-23,2567.0
2022-05-24,2478.5
2022-05-25,2492.0
2022-05-26,2472.5
2022-05-27,2559.0
2022-05-30,2644.5
2022-05-31,2695.0
2022-06-01,2780.0
2022-06-02,2813.0
2022-06-06,2876.0
2022-06-07,2856.5
2022-06-08,2944.5
2022-06-09,2872.5
2022-06-10,2863.5
2022-06-13,2869.5
2022-06-14,2843.0
2022-06-15,2671.0
2022-06-16,2609.0
2022-06-17,2576.5
2022-06-20,2322.0
2022-06-21,2338.5
2022-06-22,2291.5
2022-06-23,2388.5
2022-06-24,2288.0
2022-06-27,2392.0
2022-06-28,2515.5
2022-06-29,2490.5
2022-06-30,2343.5
2022-07-01,2280.5
2022-07-04,2207.5
2022-07-05,2262.0
2022-07-06,2276.0
2022-07-07,2275.0
2022-07-08,2206.0
2022-07-11,2193.0
2022-07-12,2101.5
2022-07-13,2118.0
2022-07-14,2088.5
2022-07-15,1964.5
2022-07-18,2095.5
2022-07-19,1974.5
2022-07-20,1922.5
2022-07-21,1862.5
2022-07-22,1924.5
2022-07-25,1956.0
2022-07-26,1977.5
2022-07-27,1987.0
2022-07-28,2173.0
2022-07-29,2133.5
2022-08-01,2162.5
2022-08-02,2256.5
2022-08-03,2212.5
2022-08-04,2133.5
2022-08-05,2088.0
2022-08-08,2183.0
2022-08-09,2182.0
2022-08-10,2128.0
2022-08-11,2135.0
2022-08-12,2189.5
2022-08-15,2151.5
2022-08-16,2196.0
2022-08-17,2138.0
2022-08-18,2127.0
2022-08-19,2085.5
2022-08-22,2131.5
2022-08-23,2145.0
2022-08-24,2151.0
2022-08-25,2144.5
2022-08-26,2182.5
2022-08-29,2139.0
2022-08-30,2121.0
2022-08-31,2140.5
2022-09-01,2140.0
2022-09-02,2130.5
2022-09-05,2130.0
2022-09-06,2130.0
2022-09-07,2129.5
2022-09-08,2103.0
2022-09-09,2102.0
2022-09-15,2128.5
