datetime,PP2001
2019-11-28,8019.0
2019-11-29,8072.0
2019-12-02,8121.0
2019-12-03,8148.0
2019-12-04,8084.0
2019-12-05,8052.0
2019-12-06,8022.0
2019-12-09,7962.0
2019-12-10,7933.0
2019-12-11,7844.0
2019-12-12,7888.0
2019-12-13,7838.0
2019-12-16,7827.0
2019-12-17,7790.0
2019-12-18,7681.0
2019-12-19,7708.0
2019-12-20,7659.0
2019-12-23,7689.0
2019-12-24,7676.0
2019-12-25,7658.0
2019-12-26,7659.0
2019-12-27,7723.0
2019-12-30,7720.0
2019-12-31,7515.0
2020-01-02,7481.0
2020-01-03,7430.0
2020-01-06,7455.0
2020-01-07,7455.0
2020-01-08,7505.0
2020-01-09,7505.0
2020-01-10,7530.0
2020-01-13,7598.0
2020-01-14,7480.0
2020-01-15,7480.0
