datetime,L2109
2021-06-22,7935.0
2021-06-23,7900.0
2021-06-24,7940.0
2021-06-25,8075.0
2021-06-28,8215.0
2021-06-29,8170.0
2021-06-30,8175.0
2021-07-01,8190.0
2021-07-02,8195.0
2021-07-05,8280.0
2021-07-06,8275.0
2021-07-07,8065.0
2021-07-08,8135.0
2021-07-09,8280.0
2021-07-12,8375.0
2021-07-13,8385.0
2021-07-14,8295.0
2021-07-15,8225.0
2021-07-16,8335.0
2021-07-19,8465.0
2021-07-20,8410.0
2021-07-21,8365.0
2021-07-22,8385.0
2021-07-23,8325.0
2021-07-26,8165.0
2021-07-27,8130.0
2021-07-28,8235.0
2021-07-29,8305.0
2021-07-30,8320.0
2021-08-02,8175.0
2021-08-03,8040.0
2021-08-04,8070.0
2021-08-05,8055.0
2021-08-06,8075.0
2021-08-09,8100.0
2021-08-10,8265.0
2021-08-11,8285.0
2021-08-12,8280.0
2021-08-13,8355.0
2021-08-16,8375.0
2021-08-17,8430.0
2021-08-18,8360.0
2021-08-19,8190.0
2021-08-20,8145.0
2021-08-23,8205.0
2021-08-24,8270.0
2021-08-25,8225.0
2021-08-26,8100.0
2021-08-27,8120.0
2021-08-30,8175.0
2021-08-31,8180.0
2021-09-01,8105.0
2021-09-02,8290.0
2021-09-03,8405.0
2021-09-06,8330.0
2021-09-07,8450.0
2021-09-08,8500.0
2021-09-09,8540.0
2021-09-10,8555.0
2021-09-13,8545.0
2021-09-14,8545.0
