datetime,PP2505
2025-04-08,7200.0
2025-04-09,7194.0
2025-04-10,7279.0
2025-04-11,7265.0
2025-04-14,7271.0
2025-04-15,7212.0
2025-04-16,7189.0
2025-04-17,7196.0
2025-04-18,7222.0
2025-04-21,7207.0
2025-04-22,7171.0
2025-04-23,7215.0
2025-04-24,7185.0
2025-04-25,7187.0
2025-04-28,7195.0
2025-04-29,7170.0
2025-04-30,7126.0
2025-05-06,7105.0
2025-05-07,7115.0
2025-05-08,7082.0
2025-05-09,7076.0
2025-05-12,7100.0
2025-05-13,7139.0
2025-05-14,7220.0
2025-05-15,7248.0
2025-05-19,7137.0
