datetime,PP2601
2025-06-17,7057.0
2025-06-18,7153.0
2025-06-19,7221.0
2025-06-20,7188.0
2025-06-23,7200.0
2025-06-24,7027.0
2025-06-25,7026.0
2025-06-26,7053.0
2025-06-27,7041.0
2025-06-30,7012.0
2025-07-01,6996.0
2025-07-02,7028.0
2025-07-03,7041.0
2025-07-04,7042.0
2025-07-07,7021.0
2025-07-08,7006.0
2025-07-09,7034.0
2025-07-10,7089.0
2025-07-11,7054.0
2025-07-14,7067.0
2025-07-15,7024.0
2025-07-16,7008.0
2025-07-17,7016.0
2025-07-18,7010.0
2025-07-21,7092.0
2025-07-22,7170.0
2025-07-23,7113.0
2025-07-24,7195.0
2025-07-25,7236.0
2025-07-28,7136.0
2025-07-29,7166.0
2025-07-30,7167.0
2025-07-31,7144.0
2025-08-01,7123.0
2025-08-04,7105.0
2025-08-05,7120.0
2025-08-06,7120.0
2025-08-07,7106.0
2025-08-08,7091.0
2025-08-11,7120.0
2025-08-12,7125.0
2025-08-13,7107.0
2025-08-14,7085.0
2025-08-15,7084.0
2025-08-18,7048.0
2025-08-19,7016.0
2025-08-20,7056.0
2025-08-21,7048.0
2025-08-22,7038.0
2025-08-25,7074.0
2025-08-26,7046.0
2025-08-27,7021.0
2025-08-28,7020.0
2025-08-29,6974.0
2025-09-01,6965.0
2025-09-02,6943.0
2025-09-03,6954.0
2025-09-04,6939.0
2025-09-05,6961.0
2025-09-08,6968.0
2025-09-09,6949.0
2025-09-10,6948.0
2025-09-11,6939.0
2025-09-12,6913.0
2025-09-15,6966.0
2025-09-16,6970.0
2025-09-17,6982.0
2025-09-18,6926.0
2025-09-19,6914.0
2025-09-22,6873.0
2025-09-23,6842.0
2025-09-24,6877.0
2025-09-25,6898.0
2025-09-26,6893.0
2025-09-29,6903.0
2025-09-30,6852.0
2025-10-09,6745.0
2025-10-10,6722.0
2025-10-13,6693.0
2025-10-14,6602.0
2025-10-15,6595.0
2025-10-16,6618.0
2025-10-17,6551.0
2025-10-20,6565.0
2025-10-21,6583.0
2025-10-22,6619.0
2025-10-23,6691.0
2025-10-24,6662.0
2025-10-27,6699.0
2025-10-28,6657.0
2025-10-29,6685.0
2025-10-30,6651.0
2025-10-31,6590.0
2025-11-03,6576.0
2025-11-04,6560.0
2025-11-05,6491.0
2025-11-06,6471.0
2025-11-07,6464.0
2025-11-10,6480.0
2025-11-11,6429.0
2025-11-12,6460.0
2025-11-13,6480.0
2025-11-14,6474.0
2025-11-17,6467.0
2025-11-18,6392.0
2025-11-19,6434.0
2025-11-20,6400.0
2025-11-21,6357.0
2025-11-24,6372.0
2025-11-25,6317.0
2025-11-26,6265.0
2025-11-27,6295.0
2025-11-28,6409.0
2025-12-01,6397.0
2025-12-02,6410.0
2025-12-03,6382.0
2025-12-04,6359.0
2025-12-05,6287.0
2025-12-08,6275.0
2025-12-09,6192.0
2025-12-10,6162.0
2025-12-11,6177.0
2025-12-12,6129.0
2025-12-15,6178.0
2025-12-16,6192.0
2025-12-17,6196.0
2025-12-18,6202.0
2025-12-19,6132.0
2025-12-22,6028.0
2025-12-23,6073.0
2025-12-24,6187.0
2025-12-25,6169.0
2025-12-26,6178.0
2025-12-29,6157.0
2025-12-30,6191.0
2025-12-31,6190.0
2026-01-05,6150.0
2026-01-06,6240.0
2026-01-07,6312.0
2026-01-08,6288.0
2026-01-09,6302.0
2026-01-12,6340.0
2026-01-13,6343.0
2026-01-14,6390.0
2026-01-15,6394.0
2026-01-16,6394.0
