datetime,JM2305
2022-11-29,1756.5
2022-11-30,1769.0
2022-12-01,1742.5
2022-12-02,1782.5
2022-12-05,1815.0
2022-12-06,1809.0
2022-12-07,1781.5
2022-12-08,1822.0
2022-12-09,1868.0
2022-12-12,1930.0
2022-12-13,1938.0
2022-12-14,1984.5
2022-12-15,1997.5
2022-12-16,1969.0
2022-12-19,1855.5
2022-12-20,1841.5
2022-12-21,1908.5
2022-12-22,1835.5
2022-12-23,1839.5
2022-12-26,1898.5
2022-12-27,1927.5
2022-12-28,1885.0
2022-12-29,1871.0
2022-12-30,1864.5
2023-01-03,1826.5
2023-01-04,1770.0
2023-01-05,1791.0
2023-01-06,1823.0
2023-01-09,1857.5
2023-01-10,1843.0
2023-01-11,1882.5
2023-01-12,1855.0
2023-01-13,1888.0
2023-01-16,1868.0
2023-01-17,1857.5
2023-01-18,1892.0
2023-01-19,1896.0
2023-01-20,1886.0
2023-01-30,1867.0
2023-01-31,1832.5
2023-02-01,1788.5
2023-02-02,1800.5
2023-02-03,1812.0
2023-02-06,1835.5
2023-02-07,1828.5
2023-02-08,1843.5
2023-02-09,1845.5
2023-02-10,1840.0
2023-02-13,1789.0
2023-02-14,1813.0
2023-02-15,1825.0
2023-02-16,1865.5
2023-02-17,1897.0
2023-02-20,1925.0
2023-02-21,1975.0
2023-02-22,1960.0
2023-02-23,2020.5
2023-02-24,2049.5
2023-02-27,2064.0
2023-02-28,2013.5
2023-03-01,2033.5
2023-03-02,2018.0
2023-03-03,2004.0
2023-03-06,1980.0
2023-03-07,1973.5
2023-03-08,1984.0
2023-03-09,1966.0
2023-03-10,1955.5
2023-03-13,2020.5
2023-03-14,1968.0
2023-03-15,1913.0
2023-03-16,1853.5
2023-03-17,1874.5
2023-03-20,1863.5
2023-03-21,1812.0
2023-03-22,1838.0
2023-03-23,1818.5
2023-03-24,1858.5
2023-03-27,1844.0
2023-03-28,1817.5
2023-03-29,1832.5
2023-03-30,1833.5
2023-03-31,1860.0
2023-04-03,1779.5
2023-04-04,1757.5
2023-04-06,1740.0
2023-04-07,1768.0
2023-04-10,1696.5
2023-04-11,1726.0
2023-04-12,1725.0
2023-04-13,1726.0
2023-04-14,1716.5
2023-04-17,1713.5
2023-04-18,1713.5
2023-04-19,1688.0
2023-04-20,1618.5
2023-04-21,1536.0
2023-04-24,1551.5
2023-04-25,1502.5
2023-04-26,1452.0
2023-04-27,1414.5
2023-04-28,1262.0
2023-05-04,1230.0
2023-05-05,1237.0
2023-05-08,1255.0
2023-05-09,1235.0
2023-05-10,1240.0
2023-05-11,1250.0
2023-05-12,1250.0
2023-05-15,1250.5
2023-05-16,1238.0
2023-05-17,1200.0
