datetime,Y2401
2023-11-27,8208.0
2023-11-28,8226.0
2023-11-29,8172.0
2023-11-30,8260.0
2023-12-01,8106.0
2023-12-04,8116.0
2023-12-05,8084.0
2023-12-06,7970.0
2023-12-07,7936.0
2023-12-08,8094.0
2023-12-11,8082.0
2023-12-12,8098.0
2023-12-13,7992.0
2023-12-14,7952.0
2023-12-15,7952.0
2023-12-18,8010.0
2023-12-19,7972.0
2023-12-20,7948.0
2023-12-21,7976.0
2023-12-22,7902.0
2023-12-25,7904.0
2023-12-26,7920.0
2023-12-27,8002.0
2023-12-28,7930.0
2023-12-29,7838.0
2024-01-02,7668.0
2024-01-03,7506.0
2024-01-05,7850.0
2024-01-08,7710.0
2024-01-10,7796.0
