datetime,SA2309
2023-05-15,1854.0
2023-05-16,1850.0
2023-05-17,1819.0
2023-05-18,1815.0
2023-05-19,1743.0
2023-05-22,1601.0
2023-05-23,1622.0
2023-05-24,1617.0
2023-05-25,1570.0
2023-05-26,1610.0
2023-05-29,1691.0
2023-05-30,1603.0
2023-05-31,1617.0
2023-06-01,1649.0
2023-06-02,1711.0
2023-06-05,1680.0
2023-06-06,1655.0
2023-06-07,1634.0
2023-06-08,1626.0
2023-06-09,1656.0
2023-06-12,1589.0
2023-06-13,1680.0
2023-06-14,1688.0
2023-06-15,1682.0
2023-06-16,1697.0
2023-06-19,1691.0
2023-06-20,1717.0
2023-06-21,1671.0
2023-06-26,1675.0
2023-06-27,1682.0
2023-06-28,1634.0
2023-06-29,1687.0
2023-06-30,1688.0
2023-07-03,1690.0
2023-07-04,1703.0
2023-07-05,1686.0
2023-07-06,1688.0
2023-07-07,1696.0
2023-07-10,1728.0
2023-07-11,1794.0
2023-07-12,1828.0
2023-07-13,1836.0
2023-07-14,1854.0
2023-07-17,1810.0
2023-07-18,1845.0
2023-07-19,1897.0
2023-07-20,1975.0
2023-07-21,1990.0
2023-07-24,2010.0
2023-07-25,2020.0
2023-07-26,2142.0
2023-07-27,2147.0
2023-07-28,2086.0
2023-07-31,2085.0
2023-08-01,2127.0
2023-08-02,2115.0
2023-08-03,2036.0
2023-08-04,1988.0
2023-08-07,1971.0
2023-08-08,1989.0
2023-08-09,2048.0
2023-08-10,2037.0
2023-08-11,2056.0
2023-08-14,2075.0
2023-08-15,2113.0
2023-08-16,2193.0
2023-08-17,2345.0
2023-08-18,2371.0
2023-08-21,2567.0
2023-08-22,2671.0
2023-08-23,2661.0
2023-08-24,2860.0
2023-08-25,2975.0
2023-08-28,3193.0
2023-08-29,2818.0
2023-08-30,2935.0
2023-08-31,3138.0
2023-09-01,3250.0
2023-09-04,3223.0
2023-09-05,3320.0
2023-09-06,3310.0
2023-09-07,3328.0
2023-09-08,3544.0
2023-09-11,3555.0
2023-09-12,3530.0
2023-09-13,3540.0
2023-09-14,3475.0
