datetime,JM2001
2019-06-11,1382.5
2019-06-12,1358.0
2019-06-13,1365.0
2019-06-14,1350.0
2019-06-17,1343.5
2019-06-18,1344.0
2019-06-19,1347.5
2019-06-20,1352.5
2019-06-21,1349.0
2019-06-24,1340.0
2019-06-25,1351.5
2019-06-26,1353.5
2019-06-27,1346.0
2019-06-28,1359.5
2019-07-01,1371.5
2019-07-02,1370.0
2019-07-03,1351.0
2019-07-04,1359.5
2019-07-05,1351.0
2019-07-08,1353.5
2019-07-09,1357.5
2019-07-10,1358.5
2019-07-11,1371.5
2019-07-12,1374.0
2019-07-15,1377.0
2019-07-16,1397.5
2019-07-17,1405.0
2019-07-18,1407.0
2019-07-19,1402.5
2019-07-22,1381.0
2019-07-23,1381.5
2019-07-24,1392.0
2019-07-25,1394.0
2019-07-26,1406.0
2019-07-29,1389.0
2019-07-30,1388.0
2019-07-31,1390.0
2019-08-01,1382.5
2019-08-02,1361.5
2019-08-05,1343.5
2019-08-06,1346.0
2019-08-07,1326.0
2019-08-08,1329.0
2019-08-09,1318.5
2019-08-12,1335.0
2019-08-13,1328.0
2019-08-14,1313.0
2019-08-15,1328.0
2019-08-16,1328.5
2019-08-19,1338.5
2019-08-20,1338.0
2019-08-21,1325.5
2019-08-22,1334.0
2019-08-23,1328.5
2019-08-26,1301.0
2019-08-27,1298.5
2019-08-28,1305.0
2019-08-29,1290.5
2019-08-30,1308.0
2019-09-02,1315.5
2019-09-03,1309.0
2019-09-04,1319.0
2019-09-05,1327.5
2019-09-06,1323.0
2019-09-09,1343.5
2019-09-10,1337.5
2019-09-11,1350.0
2019-09-12,1358.0
2019-09-16,1357.5
2019-09-17,1346.0
2019-09-18,1334.0
2019-09-19,1319.0
2019-09-20,1296.0
2019-09-23,1300.0
2019-09-24,1245.5
2019-09-25,1256.0
2019-09-26,1253.0
2019-09-27,1236.0
2019-09-30,1244.0
2019-10-08,1260.0
2019-10-09,1251.0
2019-10-10,1253.5
2019-10-11,1250.0
2019-10-14,1233.0
2019-10-15,1242.0
2019-10-16,1217.0
2019-10-17,1236.5
2019-10-18,1239.5
2019-10-21,1236.5
2019-10-22,1240.0
2019-10-23,1252.0
2019-10-24,1256.5
2019-10-25,1257.5
2019-10-28,1248.0
2019-10-29,1259.0
2019-10-30,1260.5
2019-10-31,1236.0
2019-11-01,1237.0
2019-11-04,1224.5
2019-11-05,1247.5
2019-11-06,1234.0
2019-11-07,1239.0
2019-11-08,1240.0
2019-11-11,1224.5
2019-11-12,1229.5
2019-11-13,1229.5
2019-11-14,1238.5
2019-11-15,1228.5
2019-11-18,1228.5
2019-11-19,1258.5
2019-11-20,1266.0
2019-11-21,1257.5
2019-11-22,1249.5
2019-11-25,1259.0
2019-11-26,1230.5
2019-11-27,1230.5
2019-11-28,1224.5
2019-11-29,1227.0
2019-12-02,1237.5
2019-12-03,1238.5
2019-12-04,1229.0
2019-12-05,1235.0
2019-12-06,1236.0
2019-12-09,1243.5
2019-12-10,1242.0
2019-12-11,1235.5
2019-12-12,1233.0
2019-12-13,1233.0
2019-12-16,1244.5
2019-12-17,1244.5
2019-12-18,1244.0
2019-12-19,1236.0
2019-12-20,1235.5
2019-12-23,1230.0
2019-12-24,1200.5
2019-12-25,1203.0
2019-12-26,1205.0
2019-12-27,1205.0
2019-12-30,1202.5
2019-12-31,1214.0
2020-01-02,1219.0
2020-01-03,1222.0
2020-01-06,1225.0
2020-01-07,1238.0
2020-01-08,1240.0
2020-01-10,1237.0
2020-01-13,1230.5
2020-01-14,1230.0
2020-01-15,1175.0
