datetime,V2209
2022-06-16,8007.0
2022-06-17,7949.0
2022-06-20,7751.0
2022-06-21,7650.0
2022-06-22,7381.0
2022-06-23,7543.0
2022-06-24,7276.0
2022-06-27,7265.0
2022-06-28,7423.0
2022-06-29,7318.0
2022-06-30,7345.0
2022-07-01,7170.0
2022-07-04,6996.0
2022-07-05,6820.0
2022-07-06,6819.0
2022-07-07,6698.0
2022-07-08,6512.0
2022-07-11,6582.0
2022-07-12,6278.0
2022-07-13,6223.0
2022-07-14,6223.0
2022-07-15,6007.0
2022-07-18,6328.0
2022-07-19,6323.0
2022-07-20,6445.0
2022-07-21,6317.0
2022-07-22,6466.0
2022-07-25,6474.0
2022-07-26,6555.0
2022-07-27,6565.0
2022-07-28,6772.0
2022-07-29,6883.0
2022-08-01,6827.0
2022-08-02,6836.0
2022-08-03,6685.0
2022-08-04,6665.0
2022-08-05,6584.0
2022-08-08,6820.0
2022-08-09,6741.0
2022-08-10,6694.0
2022-08-11,6679.0
2022-08-12,6639.0
2022-08-15,6505.0
2022-08-16,6511.0
2022-08-17,6509.0
2022-08-18,6368.0
2022-08-19,6440.0
2022-08-22,6612.0
2022-08-23,6593.0
2022-08-24,6692.0
2022-08-25,6641.0
2022-08-26,6776.0
2022-08-29,6717.0
2022-08-30,6698.0
2022-08-31,6752.0
2022-09-01,6762.0
2022-09-02,6759.0
2022-09-05,6791.0
2022-09-06,6765.0
2022-09-07,6689.0
2022-09-08,6741.0
2022-09-09,6740.0
2022-09-13,6750.0
2022-09-14,6588.0
2022-09-15,6400.0
