datetime,SM2109
2021-02-01,6814.0
2021-02-02,6660.0
2021-02-03,6694.0
2021-02-04,6918.0
2021-02-05,6762.0
2021-02-08,6788.0
2021-02-09,6930.0
2021-02-10,7188.0
2021-02-18,7418.0
2021-02-19,7288.0
2021-02-22,7456.0
2021-02-23,7490.0
2021-02-24,7540.0
2021-02-25,7482.0
2021-02-26,7576.0
2021-03-01,7634.0
2021-03-02,7590.0
2021-03-03,7560.0
2021-03-04,7480.0
2021-03-05,7766.0
2021-03-08,7690.0
2021-03-09,7548.0
2021-03-10,7544.0
2021-03-11,7422.0
2021-03-12,7300.0
2021-03-15,7164.0
2021-03-16,7074.0
2021-03-17,7012.0
2021-03-18,7160.0
2021-03-19,6966.0
2021-03-22,7096.0
2021-03-23,6974.0
2021-03-24,6902.0
2021-03-25,6982.0
2021-03-26,6958.0
2021-03-29,6902.0
2021-03-30,6860.0
2021-03-31,6852.0
2021-04-01,6856.0
2021-04-02,6920.0
2021-04-06,6892.0
2021-04-07,6896.0
2021-04-08,6848.0
2021-04-09,6782.0
2021-04-12,6770.0
2021-04-13,6828.0
2021-04-14,6980.0
2021-04-15,7088.0
2021-04-16,7178.0
2021-04-19,7202.0
2021-04-20,7184.0
2021-04-21,7192.0
2021-04-22,7208.0
2021-04-23,7448.0
2021-04-26,7298.0
2021-04-27,7202.0
2021-04-28,7228.0
2021-04-29,7380.0
2021-04-30,7144.0
2021-05-06,7368.0
2021-05-07,7436.0
2021-05-10,7612.0
2021-05-11,7476.0
2021-05-12,7662.0
2021-05-13,7218.0
2021-05-14,7118.0
2021-05-17,7180.0
2021-05-18,7442.0
2021-05-19,7442.0
2021-05-20,7580.0
2021-05-21,7536.0
2021-05-24,7460.0
2021-05-25,7302.0
2021-05-26,7276.0
2021-05-27,7162.0
2021-05-28,7464.0
2021-05-31,7772.0
2021-06-01,7772.0
2021-06-02,7768.0
2021-06-03,7766.0
2021-06-04,7852.0
2021-06-07,7830.0
2021-06-08,7716.0
2021-06-09,7716.0
2021-06-10,7570.0
2021-06-11,7562.0
2021-06-15,7420.0
2021-06-16,7308.0
2021-06-17,7302.0
2021-06-18,7220.0
2021-06-21,7310.0
2021-06-22,7380.0
2021-06-23,7478.0
2021-06-24,7552.0
2021-06-25,7616.0
2021-06-28,7692.0
2021-06-29,7608.0
2021-06-30,7614.0
2021-07-01,7268.0
2021-07-02,7266.0
2021-07-05,7332.0
2021-07-06,7422.0
2021-07-07,7470.0
2021-07-08,7286.0
2021-07-09,7312.0
2021-07-12,7330.0
2021-07-13,7238.0
2021-07-14,7660.0
2021-07-15,7796.0
2021-07-16,7940.0
2021-07-19,7898.0
2021-07-20,7878.0
2021-07-21,7720.0
2021-07-22,7644.0
2021-07-23,7716.0
2021-07-26,7728.0
2021-07-27,7728.0
2021-07-28,7996.0
2021-07-29,7960.0
2021-07-30,7918.0
2021-08-02,7844.0
2021-08-03,7792.0
2021-08-04,7792.0
2021-08-05,7744.0
2021-08-06,7850.0
2021-08-09,7894.0
2021-08-10,7904.0
2021-08-11,7774.0
2021-08-12,7752.0
2021-08-13,7690.0
2021-08-16,7558.0
2021-08-17,7844.0
2021-08-18,7946.0
2021-08-19,7924.0
2021-08-20,7868.0
2021-08-23,8004.0
2021-08-24,7714.0
2021-08-25,7746.0
2021-08-26,7722.0
2021-08-27,7800.0
2021-08-30,8252.0
2021-08-31,8554.0
2021-09-01,8580.0
2021-09-02,8644.0
2021-09-03,8618.0
2021-09-06,8564.0
2021-09-07,8698.0
2021-09-08,8690.0
2021-09-09,8810.0
2021-09-10,8670.0
2021-09-13,8990.0
2021-09-14,9248.0
