datetime,J2401
2023-12-04,2557.0
2023-12-05,2548.0
2023-12-06,2583.0
2023-12-07,2683.0
2023-12-08,2666.0
2023-12-11,2667.0
2023-12-12,2707.5
2023-12-13,2603.5
2023-12-14,2620.0
2023-12-15,2605.5
2023-12-18,2583.5
2023-12-19,2587.0
2023-12-20,2573.5
2023-12-21,2575.5
2023-12-22,2596.0
2023-12-25,2558.5
2023-12-26,2534.0
2023-12-27,2526.0
2023-12-28,2459.0
2023-12-29,2468.5
2024-01-02,2512.0
2024-01-03,2539.0
2024-01-04,2538.0
2024-01-05,2382.0
2024-01-08,2330.0
2024-01-09,2203.0
2024-01-10,2112.5
2024-01-11,2104.5
2024-01-12,2141.5
2024-01-15,2141.5
