datetime,J2205
2021-11-19,2434.5
2021-11-22,2478.0
2021-11-23,2546.0
2021-11-24,2755.0
2021-11-25,2770.5
2021-11-26,2593.5
2021-11-29,2599.0
2021-11-30,2663.0
2021-12-01,2798.0
2021-12-02,2710.0
2021-12-03,2847.0
2021-12-06,2844.0
2021-12-07,2949.0
2021-12-08,2916.5
2021-12-09,2920.5
2021-12-10,2911.0
2021-12-13,2972.0
2021-12-14,2968.0
2021-12-15,2996.5
2021-12-16,3053.0
2021-12-17,3051.0
2021-12-20,2993.5
2021-12-21,3078.5
2021-12-22,3067.0
2021-12-23,3087.5
2021-12-24,3168.5
2021-12-27,2935.5
2021-12-28,2896.0
2021-12-29,2934.0
2021-12-30,2904.5
2021-12-31,2934.0
2022-01-04,3047.0
2022-01-05,3150.0
2022-01-06,3175.5
2022-01-07,3159.5
2022-01-10,3178.5
2022-01-11,3171.0
2022-01-12,3181.0
2022-01-13,3106.0
2022-01-14,3082.0
2022-01-17,2914.5
2022-01-18,2992.5
2022-01-19,2946.0
2022-01-20,3008.0
2022-01-21,2907.5
2022-01-24,2900.0
2022-01-25,2962.5
2022-01-26,2980.0
2022-01-27,2962.0
2022-01-28,3100.0
2022-02-07,2990.0
2022-02-08,3133.0
2022-02-09,3026.0
2022-02-10,3083.0
2022-02-11,3095.0
2022-02-14,3169.5
2022-02-15,3139.0
2022-02-16,3192.0
2022-02-17,3210.0
2022-02-18,3315.5
2022-02-21,3389.0
2022-02-22,3356.5
2022-02-23,3445.0
2022-02-24,3391.5
2022-02-25,3183.0
2022-02-28,3296.5
2022-03-01,3420.0
2022-03-02,3460.0
2022-03-03,3571.5
2022-03-04,3585.0
2022-03-07,3847.5
2022-03-08,3734.5
2022-03-09,3770.5
2022-03-10,3724.5
2022-03-11,3677.5
2022-03-14,3429.5
2022-03-15,3424.5
2022-03-16,3548.5
2022-03-17,3559.5
2022-03-18,3691.0
2022-03-21,3603.0
2022-03-22,3508.5
2022-03-23,3541.5
2022-03-24,3617.5
2022-03-25,3733.5
2022-03-28,3718.0
2022-03-29,3844.0
2022-03-30,3873.0
2022-03-31,3935.0
2022-04-01,3997.0
2022-04-06,4074.5
2022-04-07,4050.0
2022-04-08,4059.0
2022-04-11,3929.5
2022-04-12,4148.0
2022-04-13,4088.5
2022-04-14,4234.5
2022-04-15,4217.0
2022-04-18,4192.5
2022-04-19,4063.0
2022-04-20,4128.0
2022-04-21,4172.5
2022-04-22,4157.5
2022-04-25,4045.0
2022-04-26,4057.0
2022-04-27,4029.0
2022-04-28,3898.0
2022-04-29,3955.0
2022-05-05,3930.0
2022-05-06,3830.0
2022-05-09,3700.0
2022-05-10,3748.5
2022-05-11,3650.0
2022-05-12,3650.0
2022-05-13,3610.0
2022-05-16,3590.0
2022-05-17,3785.0
2022-05-18,3785.0
