datetime,SA2301
2022-11-22,2609.0
2022-11-23,2635.0
2022-11-24,2688.0
2022-11-25,2710.0
2022-11-28,2699.0
2022-11-29,2700.0
2022-11-30,2697.0
2022-12-01,2718.0
2022-12-02,2707.0
2022-12-05,2662.0
2022-12-06,2670.0
2022-12-07,2673.0
2022-12-08,2712.0
2022-12-09,2777.0
2022-12-12,2826.0
2022-12-13,2810.0
2022-12-14,2812.0
2022-12-15,2866.0
2022-12-16,2877.0
2022-12-19,2837.0
2022-12-20,2854.0
2022-12-21,2868.0
2022-12-22,2819.0
2022-12-23,2795.0
2022-12-26,2837.0
2022-12-27,2859.0
2022-12-28,2861.0
2022-12-29,2818.0
2022-12-30,2931.0
2023-01-03,2950.0
2023-01-04,2976.0
2023-01-05,3012.0
2023-01-06,2985.0
2023-01-09,3004.0
2023-01-10,3009.0
2023-01-11,3055.0
2023-01-12,3076.0
2023-01-13,3168.0
2023-01-16,3124.0
