datetime,B2005
2019-11-08,3243.0
2019-11-11,3218.0
2019-11-12,3230.0
2019-11-13,3214.0
2019-11-14,3185.0
2019-11-15,3186.0
2019-11-18,3199.0
2019-11-19,3197.0
2019-11-20,3211.0
2019-11-21,3204.0
2019-11-22,3179.0
2019-11-25,3204.0
2019-11-26,3185.0
2019-11-27,3162.0
2019-11-28,3162.0
2019-11-29,3167.0
2019-12-02,3147.0
2019-12-03,3163.0
2019-12-04,3151.0
2019-12-05,3176.0
2019-12-06,3177.0
2019-12-09,3200.0
2019-12-10,3198.0
2019-12-11,3205.0
2019-12-12,3193.0
2019-12-13,3186.0
2019-12-16,3223.0
2019-12-17,3244.0
2019-12-18,3233.0
2019-12-19,3219.0
2019-12-20,3221.0
2019-12-23,3234.0
2019-12-24,3233.0
2019-12-25,3210.0
2019-12-26,3215.0
2019-12-27,3252.0
2019-12-30,3283.0
2019-12-31,3289.0
2020-01-02,3278.0
2020-01-03,3283.0
2020-01-06,3255.0
2020-01-07,3262.0
2020-01-08,3244.0
2020-01-09,3248.0
2020-01-10,3211.0
2020-01-13,3189.0
2020-01-14,3170.0
2020-01-15,3183.0
2020-01-16,3175.0
2020-01-17,3164.0
2020-01-20,3167.0
2020-01-21,3158.0
2020-01-22,3139.0
2020-01-23,3105.0
2020-02-03,2971.0
2020-02-04,3044.0
2020-02-05,3056.0
2020-02-06,3083.0
2020-02-07,3081.0
2020-02-10,3097.0
2020-02-11,3088.0
2020-02-12,3076.0
2020-02-13,3080.0
2020-02-14,3066.0
2020-02-17,3086.0
2020-02-18,3043.0
2020-02-19,3050.0
2020-02-20,3071.0
2020-02-21,3067.0
2020-02-24,3026.0
2020-02-25,3024.0
2020-02-26,3016.0
2020-02-27,3017.0
2020-02-28,2947.0
2020-03-02,3061.0
2020-03-03,3064.0
2020-03-04,3072.0
2020-03-05,3087.0
2020-03-06,3058.0
2020-03-09,2939.0
2020-03-10,2989.0
2020-03-11,2973.0
2020-03-12,2939.0
2020-03-13,2996.0
2020-03-16,3004.0
2020-03-17,3032.0
2020-03-18,3034.0
2020-03-19,3041.0
2020-03-20,3109.0
2020-03-23,3224.0
2020-03-24,3207.0
2020-03-25,3245.0
2020-03-26,3155.0
2020-03-27,3191.0
2020-03-30,3270.0
2020-03-31,3219.0
2020-04-01,3109.0
2020-04-02,3098.0
2020-04-03,3050.0
2020-04-07,3068.0
2020-04-08,3096.0
2020-04-09,3135.0
2020-04-10,3149.0
2020-04-13,3132.0
2020-04-14,3061.0
2020-04-15,3081.0
2020-04-16,3042.0
2020-04-17,3062.0
2020-04-20,3016.0
2020-04-21,2941.0
2020-04-22,2975.0
2020-04-23,3022.0
2020-04-24,3012.0
2020-04-27,3092.0
2020-04-28,3046.0
2020-04-29,2960.0
2020-04-30,2758.0
2020-05-06,2760.0
2020-05-07,2847.0
2020-05-08,2900.0
2020-05-13,2900.0
2020-05-19,2800.0
