datetime,B2505
2024-11-29,3486.0
2024-12-02,3450.0
2024-12-03,3410.0
2024-12-04,3374.0
2024-12-05,3340.0
2024-12-06,3338.0
2024-12-09,3357.0
2024-12-10,3357.0
2024-12-11,3362.0
2024-12-12,3339.0
2024-12-13,3326.0
2024-12-16,3336.0
2024-12-17,3280.0
2024-12-18,3190.0
2024-12-19,3163.0
2024-12-20,3237.0
2024-12-23,3225.0
2024-12-24,3245.0
2024-12-25,3274.0
2024-12-26,3287.0
2024-12-27,3305.0
2024-12-30,3314.0
2024-12-31,3327.0
2025-01-02,3357.0
2025-01-03,3311.0
2025-01-06,3301.0
2025-01-07,3263.0
2025-01-08,3249.0
2025-01-09,3216.0
2025-01-10,3269.0
2025-01-13,3371.0
2025-01-14,3390.0
2025-01-15,3403.0
2025-01-16,3372.0
2025-01-17,3408.0
2025-01-20,3447.0
2025-01-21,3500.0
2025-01-22,3466.0
2025-01-23,3444.0
2025-01-24,3451.0
2025-01-27,3448.0
2025-02-05,3576.0
2025-02-06,3570.0
2025-02-07,3609.0
2025-02-10,3589.0
2025-02-11,3576.0
2025-02-12,3531.0
2025-02-13,3492.0
2025-02-14,3524.0
2025-02-17,3461.0
2025-02-18,3471.0
2025-02-19,3527.0
2025-02-20,3558.0
2025-02-21,3576.0
2025-02-24,3546.0
2025-02-25,3549.0
2025-02-26,3517.0
2025-02-27,3574.0
2025-02-28,3574.0
2025-03-03,3640.0
2025-03-04,3597.0
2025-03-05,3482.0
2025-03-06,3506.0
2025-03-07,3510.0
2025-03-10,3571.0
2025-03-11,3481.0
2025-03-12,3462.0
2025-03-13,3522.0
2025-03-14,3552.0
2025-03-17,3553.0
2025-03-18,3569.0
2025-03-19,3561.0
2025-03-20,3507.0
2025-03-21,3505.0
2025-03-24,3481.0
2025-03-25,3474.0
2025-03-26,3441.0
2025-03-27,3451.0
2025-03-28,3456.0
2025-03-31,3495.0
2025-04-01,3436.0
2025-04-02,3473.0
2025-04-03,3486.0
2025-04-07,3439.0
2025-04-08,3519.0
2025-04-09,3482.0
2025-04-10,3464.0
2025-04-11,3487.0
2025-04-14,3526.0
2025-04-15,3496.0
2025-04-16,3410.0
2025-04-17,3456.0
2025-04-18,3458.0
2025-04-21,3527.0
2025-04-22,3582.0
2025-04-23,3616.0
2025-04-24,3672.0
2025-04-25,3631.0
2025-04-28,3551.0
2025-04-29,3554.0
2025-04-30,3390.0
2025-05-06,3542.0
2025-05-07,3420.0
2025-05-08,3466.0
2025-05-13,3537.0
