datetime,L2409
2024-03-27,8213.0
2024-03-28,8234.0
2024-03-29,8238.0
2024-04-01,8300.0
2024-04-02,8324.0
2024-04-03,8353.0
2024-04-08,8372.0
2024-04-09,8385.0
2024-04-10,8371.0
2024-04-11,8418.0
2024-04-12,8369.0
2024-04-15,8410.0
2024-04-16,8394.0
2024-04-17,8430.0
2024-04-18,8439.0
2024-04-19,8464.0
2024-04-22,8462.0
2024-04-23,8356.0
2024-04-24,8360.0
2024-04-25,8364.0
2024-04-26,8454.0
2024-04-29,8498.0
2024-04-30,8494.0
2024-05-06,8405.0
2024-05-07,8503.0
2024-05-08,8490.0
2024-05-09,8436.0
2024-05-10,8441.0
2024-05-13,8480.0
2024-05-14,8446.0
2024-05-15,8469.0
2024-05-16,8486.0
2024-05-17,8635.0
2024-05-20,8649.0
2024-05-21,8579.0
2024-05-22,8602.0
2024-05-23,8523.0
2024-05-24,8557.0
2024-05-27,8669.0
2024-05-28,8616.0
2024-05-29,8650.0
2024-05-30,8682.0
2024-05-31,8648.0
2024-06-03,8530.0
2024-06-04,8516.0
2024-06-05,8488.0
2024-06-06,8528.0
2024-06-07,8544.0
2024-06-11,8542.0
2024-06-12,8613.0
2024-06-13,8594.0
2024-06-14,8566.0
2024-06-17,8493.0
2024-06-18,8519.0
2024-06-19,8576.0
2024-06-20,8589.0
2024-06-21,8531.0
2024-06-24,8482.0
2024-06-25,8531.0
2024-06-26,8532.0
2024-06-27,8518.0
2024-06-28,8584.0
2024-07-01,8591.0
2024-07-02,8655.0
2024-07-03,8658.0
2024-07-04,8589.0
2024-07-05,8520.0
2024-07-08,8469.0
2024-07-09,8443.0
2024-07-10,8385.0
2024-07-11,8403.0
2024-07-12,8383.0
2024-07-15,8370.0
2024-07-16,8379.0
2024-07-17,8383.0
2024-07-18,8399.0
2024-07-19,8369.0
2024-07-22,8352.0
2024-07-23,8310.0
2024-07-24,8313.0
2024-07-25,8280.0
2024-07-26,8291.0
2024-07-29,8236.0
2024-07-30,8172.0
2024-07-31,8256.0
2024-08-01,8271.0
2024-08-02,8303.0
2024-08-05,8232.0
2024-08-06,8216.0
2024-08-07,8195.0
2024-08-08,8155.0
2024-08-09,8150.0
2024-08-12,8183.0
2024-08-13,8190.0
2024-08-14,8185.0
2024-08-15,8176.0
2024-08-16,8157.0
2024-08-19,8171.0
2024-08-20,8158.0
2024-08-21,8160.0
2024-08-22,8146.0
2024-08-23,8099.0
2024-08-26,8160.0
2024-08-27,8183.0
2024-08-28,8181.0
2024-08-29,8186.0
2024-08-30,8181.0
2024-09-02,8120.0
2024-09-03,8171.0
2024-09-04,8170.0
2024-09-05,8189.0
2024-09-06,8196.0
2024-09-09,8198.0
2024-09-13,7660.0
