datetime,V2009
2020-06-22,6190.0
2020-06-23,6165.0
2020-06-24,6170.0
2020-06-29,6110.0
2020-06-30,6180.0
2020-07-01,6160.0
2020-07-02,6290.0
2020-07-03,6335.0
2020-07-06,6390.0
2020-07-07,6540.0
2020-07-08,6515.0
2020-07-09,6580.0
2020-07-10,6540.0
2020-07-13,6720.0
2020-07-14,6665.0
2020-07-15,6580.0
2020-07-16,6555.0
2020-07-17,6510.0
2020-07-20,6610.0
2020-07-21,6605.0
2020-07-22,6545.0
2020-07-23,6540.0
2020-07-24,6415.0
2020-07-27,6520.0
2020-07-28,6530.0
2020-07-29,6510.0
2020-07-30,6605.0
2020-07-31,6610.0
2020-08-03,6680.0
2020-08-04,6700.0
2020-08-05,6750.0
2020-08-06,6610.0
2020-08-07,6580.0
2020-08-10,6485.0
2020-08-11,6535.0
2020-08-12,6525.0
2020-08-13,6525.0
2020-08-14,6560.0
2020-08-17,6665.0
2020-08-18,6710.0
2020-08-19,6675.0
2020-08-20,6700.0
2020-08-21,6645.0
2020-08-24,6690.0
2020-08-25,6650.0
2020-08-26,6730.0
2020-08-27,6715.0
2020-08-28,6690.0
2020-08-31,6730.0
2020-09-01,6720.0
2020-09-02,6770.0
2020-09-03,6710.0
2020-09-04,6660.0
2020-09-07,6650.0
2020-09-08,6635.0
2020-09-09,6600.0
2020-09-10,6600.0
2020-09-11,6640.0
2020-09-14,6525.0
