datetime,PF2405
2023-12-08,7226.0
2023-12-11,7212.0
2023-12-12,7226.0
2023-12-13,7088.0
2023-12-14,7074.0
2023-12-15,7168.0
2023-12-18,7204.0
2023-12-19,7234.0
2023-12-20,7336.0
2023-12-21,7392.0
2023-12-22,7434.0
2023-12-25,7416.0
2023-12-26,7400.0
2023-12-27,7464.0
2023-12-28,7482.0
2023-12-29,7398.0
2024-01-02,7434.0
2024-01-03,7386.0
2024-01-04,7406.0
2024-01-05,7424.0
2024-01-08,7368.0
2024-01-09,7288.0
2024-01-10,7296.0
2024-01-11,7296.0
2024-01-12,7342.0
2024-01-15,7352.0
2024-01-16,7416.0
2024-01-17,7416.0
2024-01-18,7454.0
2024-01-19,7472.0
2024-01-22,7498.0
2024-01-23,7514.0
2024-01-24,7580.0
2024-01-25,7554.0
2024-01-26,7590.0
2024-01-29,7588.0
2024-01-30,7570.0
2024-01-31,7548.0
2024-02-01,7430.0
2024-02-02,7386.0
2024-02-05,7432.0
2024-02-06,7434.0
2024-02-07,7454.0
2024-02-08,7446.0
2024-02-19,7524.0
2024-02-20,7432.0
2024-02-21,7400.0
2024-02-22,7418.0
2024-02-23,7392.0
2024-02-26,7330.0
2024-02-27,7386.0
2024-02-28,7372.0
2024-02-29,7380.0
2024-03-01,7358.0
2024-03-04,7356.0
2024-03-05,7282.0
2024-03-06,7304.0
2024-03-07,7274.0
2024-03-08,7284.0
2024-03-11,7262.0
2024-03-12,7284.0
2024-03-13,7292.0
2024-03-14,7352.0
2024-03-15,7406.0
2024-03-18,7374.0
2024-03-19,7404.0
2024-03-20,7382.0
2024-03-21,7282.0
2024-03-22,7278.0
2024-03-25,7262.0
2024-03-26,7250.0
2024-03-27,7352.0
2024-03-28,7394.0
2024-03-29,7400.0
2024-04-01,7474.0
2024-04-02,7496.0
2024-04-03,7462.0
2024-04-08,7410.0
2024-04-09,7378.0
2024-04-10,7366.0
2024-04-11,7342.0
2024-04-12,7316.0
2024-04-15,7320.0
2024-04-16,7328.0
2024-04-17,7332.0
2024-04-18,7280.0
2024-04-19,7280.0
2024-04-22,7320.0
2024-04-23,7264.0
2024-04-24,7242.0
2024-04-25,7202.0
2024-04-26,7244.0
2024-04-29,7254.0
2024-04-30,7160.0
2024-05-06,7154.0
2024-05-07,7172.0
2024-05-08,7170.0
2024-05-09,7176.0
2024-05-10,7152.0
2024-05-13,7138.0
2024-05-14,7140.0
2024-05-15,7200.0
2024-05-16,7200.0
2024-05-17,7280.0
