datetime,V2401
2023-10-20,5987.0
2023-10-23,6012.0
2023-10-24,5995.0
2023-10-25,6054.0
2023-10-26,6088.0
2023-10-27,6112.0
2023-10-30,6095.0
2023-10-31,6090.0
2023-11-01,6100.0
2023-11-02,6088.0
2023-11-03,6173.0
2023-11-06,6180.0
2023-11-07,6110.0
2023-11-08,6144.0
2023-11-09,6135.0
2023-11-10,6100.0
2023-11-13,6012.0
2023-11-14,6081.0
2023-11-15,6112.0
2023-11-16,6137.0
2023-11-17,6058.0
2023-11-20,6014.0
2023-11-21,5915.0
2023-11-22,5906.0
2023-11-23,5815.0
2023-11-24,5901.0
2023-11-27,5893.0
2023-11-28,5862.0
2023-11-29,5852.0
2023-11-30,5890.0
2023-12-01,5842.0
2023-12-04,5719.0
2023-12-05,5671.0
2023-12-06,5717.0
2023-12-07,5760.0
2023-12-08,5833.0
2023-12-11,5830.0
2023-12-12,5870.0
2023-12-13,5841.0
2023-12-14,5820.0
2023-12-15,5911.0
2023-12-18,5824.0
2023-12-19,5840.0
2023-12-20,5879.0
2023-12-21,5892.0
2023-12-22,5894.0
2023-12-25,5893.0
2023-12-26,5833.0
2023-12-27,5768.0
2023-12-28,5687.0
2023-12-29,5599.0
2024-01-02,5637.0
2024-01-03,5670.0
2024-01-04,5643.0
2024-01-05,5570.0
2024-01-08,5588.0
2024-01-09,5530.0
2024-01-10,5490.0
2024-01-11,5543.0
2024-01-12,5558.0
2024-01-15,5590.0
