datetime,OI2209
2022-02-23,12041.0
2022-02-24,12739.0
2022-02-25,12511.0
2022-02-28,12265.0
2022-03-01,12541.0
2022-03-02,12561.0
2022-03-03,12872.0
2022-03-04,12476.0
2022-03-07,12765.0
2022-03-08,12874.0
2022-03-09,13118.0
2022-03-10,12588.0
2022-03-11,12478.0
2022-03-14,12224.0
2022-03-15,11917.0
2022-03-16,12246.0
2022-03-17,11933.0
2022-03-18,12272.0
2022-03-21,12242.0
2022-03-22,12213.0
2022-03-23,12209.0
2022-03-24,12464.0
2022-03-25,12521.0
2022-03-28,12456.0
2022-03-29,12414.0
2022-03-30,12263.0
2022-03-31,12346.0
2022-04-01,12147.0
2022-04-06,12675.0
2022-04-07,12575.0
2022-04-08,12630.0
2022-04-11,12529.0
2022-04-12,12878.0
2022-04-13,12915.0
2022-04-14,13132.0
2022-04-15,13393.0
2022-04-18,13308.0
2022-04-19,13411.0
2022-04-20,13353.0
2022-04-21,13456.0
2022-04-22,13468.0
2022-04-25,13410.0
2022-04-26,13617.0
2022-04-27,13740.0
2022-04-28,13946.0
2022-04-29,13993.0
2022-05-05,13632.0
2022-05-06,13539.0
2022-05-09,13515.0
2022-05-10,13497.0
2022-05-11,13452.0
2022-05-12,13408.0
2022-05-13,13669.0
2022-05-16,13531.0
2022-05-17,13385.0
2022-05-18,13370.0
2022-05-19,13467.0
2022-05-20,13520.0
2022-05-23,13496.0
2022-05-24,13540.0
2022-05-25,13628.0
2022-05-26,13639.0
2022-05-27,13948.0
2022-05-30,13985.0
2022-05-31,14088.0
2022-06-01,14056.0
2022-06-02,14133.0
2022-06-06,14092.0
2022-06-07,14224.0
2022-06-08,14444.0
2022-06-09,14259.0
2022-06-10,14448.0
2022-06-13,14311.0
2022-06-14,14378.0
2022-06-15,13974.0
2022-06-16,13707.0
2022-06-17,13567.0
2022-06-20,13375.0
2022-06-21,13101.0
2022-06-22,12755.0
2022-06-23,12501.0
2022-06-24,11757.0
2022-06-27,11825.0
2022-06-28,12164.0
2022-06-29,12109.0
2022-06-30,12053.0
2022-07-01,11650.0
2022-07-04,11573.0
2022-07-05,11083.0
2022-07-06,10554.0
2022-07-07,10356.0
2022-07-08,10755.0
2022-07-11,10815.0
2022-07-12,10735.0
2022-07-13,10618.0
2022-07-14,10948.0
2022-07-15,10831.0
2022-07-18,11105.0
2022-07-19,10810.0
2022-07-20,10846.0
2022-07-21,10936.0
2022-07-22,11005.0
2022-07-25,11152.0
2022-07-26,11489.0
2022-07-27,11561.0
2022-07-28,11998.0
2022-07-29,12066.0
2022-08-01,11887.0
2022-08-02,11990.0
2022-08-03,11985.0
2022-08-04,11629.0
2022-08-05,11799.0
2022-08-08,11983.0
2022-08-09,11958.0
2022-08-10,11889.0
2022-08-11,12179.0
2022-08-12,12407.0
2022-08-15,12008.0
2022-08-16,11677.0
2022-08-17,11793.0
2022-08-18,11618.0
2022-08-19,11733.0
2022-08-22,11867.0
2022-08-23,11908.0
2022-08-24,12286.0
2022-08-25,12420.0
2022-08-26,12686.0
2022-08-29,12750.0
2022-08-30,12697.0
2022-08-31,13640.0
2022-09-01,12502.0
2022-09-02,12093.0
2022-09-05,12284.0
2022-09-06,12655.0
2022-09-07,12380.0
2022-09-15,12000.0
