datetime,SM2201
2021-12-09,8048.0
2021-12-10,8080.0
2021-12-13,8146.0
2021-12-14,8148.0
2021-12-15,7896.0
2021-12-16,7872.0
2021-12-17,7912.0
2021-12-20,8278.0
2021-12-21,8332.0
2021-12-22,8060.0
2021-12-23,8016.0
2021-12-24,8274.0
2021-12-27,8170.0
2021-12-28,8170.0
2021-12-29,8382.0
2021-12-30,8264.0
2021-12-31,8120.0
2022-01-04,7986.0
2022-01-05,8014.0
2022-01-06,8198.0
2022-01-07,8250.0
2022-01-10,8448.0
2022-01-11,8372.0
2022-01-12,8408.0
2022-01-13,8558.0
2022-01-14,8510.0
2022-01-17,8084.0
