datetime,SF2201
2021-06-16,8122.0
2021-06-17,8218.0
2021-06-18,7848.0
2021-06-21,8016.0
2021-06-22,8114.0
2021-06-23,8158.0
2021-06-24,8070.0
2021-06-25,8330.0
2021-06-28,8206.0
2021-06-29,8244.0
2021-06-30,8288.0
2021-07-01,8010.0
2021-07-02,7968.0
2021-07-05,8014.0
2021-07-06,8238.0
2021-07-07,8272.0
2021-07-08,8082.0
2021-07-09,8172.0
2021-07-12,8190.0
2021-07-13,8102.0
2021-07-14,8410.0
2021-07-15,8498.0
2021-07-16,8652.0
2021-07-19,8534.0
2021-07-20,8476.0
2021-07-21,8348.0
2021-07-22,8366.0
2021-07-23,8472.0
2021-07-26,8554.0
2021-07-27,8548.0
2021-07-28,8754.0
2021-07-29,8778.0
2021-07-30,8840.0
2021-08-02,8776.0
2021-08-03,8728.0
2021-08-04,8778.0
2021-08-05,8736.0
2021-08-06,8794.0
2021-08-09,8820.0
2021-08-10,8988.0
2021-08-11,9040.0
2021-08-12,9058.0
2021-08-13,9058.0
2021-08-16,8966.0
2021-08-17,9048.0
2021-08-18,9126.0
2021-08-19,9200.0
2021-08-20,9300.0
2021-08-23,9642.0
2021-08-24,9490.0
2021-08-25,9698.0
2021-08-26,9886.0
2021-08-27,10038.0
2021-08-30,10498.0
2021-08-31,10500.0
2021-09-01,10628.0
2021-09-02,10820.0
2021-09-03,10420.0
2021-09-06,10488.0
2021-09-07,10672.0
2021-09-08,10728.0
2021-09-09,11274.0
2021-09-10,11106.0
2021-09-13,11412.0
2021-09-14,11460.0
2021-09-15,12054.0
2021-09-16,12004.0
2021-09-17,12190.0
2021-09-22,13048.0
2021-09-23,14444.0
2021-09-24,14190.0
2021-09-27,14766.0
2021-09-28,15870.0
2021-09-29,15936.0
2021-09-30,17024.0
2021-10-08,16334.0
2021-10-11,17780.0
2021-10-12,17364.0
2021-10-13,15630.0
2021-10-14,16174.0
2021-10-15,15982.0
2021-10-18,15710.0
2021-10-19,16870.0
2021-10-20,14950.0
2021-10-21,14468.0
2021-10-22,14104.0
2021-10-25,12960.0
2021-10-26,12596.0
2021-10-27,11170.0
2021-10-28,11382.0
2021-10-29,11262.0
2021-11-01,10978.0
2021-11-02,10166.0
2021-11-03,10586.0
2021-11-04,10022.0
2021-11-05,9548.0
2021-11-08,9504.0
2021-11-09,9478.0
2021-11-10,9010.0
2021-11-11,9450.0
2021-11-12,9052.0
2021-11-15,8740.0
2021-11-16,8630.0
2021-11-17,8568.0
2021-11-18,8144.0
2021-11-19,8318.0
2021-11-22,8490.0
2021-11-23,9028.0
2021-11-24,9382.0
2021-11-25,9382.0
2021-11-26,8666.0
2021-11-29,8866.0
2021-11-30,8626.0
2021-12-01,9024.0
2021-12-02,8616.0
2021-12-03,8712.0
2021-12-06,8610.0
2021-12-07,8584.0
2021-12-08,8270.0
2021-12-09,8318.0
2021-12-10,8324.0
2021-12-13,8348.0
2021-12-14,8356.0
2021-12-15,8238.0
2021-12-16,8306.0
2021-12-17,8330.0
2021-12-20,8444.0
2021-12-21,8510.0
2021-12-22,8212.0
2021-12-23,8248.0
2021-12-24,8310.0
2021-12-27,8302.0
2021-12-28,8294.0
2021-12-29,8540.0
2021-12-30,8400.0
2021-12-31,8232.0
2022-01-04,8146.0
2022-01-05,8160.0
2022-01-06,8250.0
2022-01-07,8420.0
2022-01-10,8568.0
2022-01-11,8472.0
2022-01-12,8572.0
2022-01-13,8984.0
2022-01-14,9000.0
2022-01-17,8740.0
