datetime,B2601
2025-07-01,3664.0
2025-07-02,3659.0
2025-07-03,3671.0
2025-07-04,3665.0
2025-07-07,3644.0
2025-07-08,3651.0
2025-07-09,3653.0
2025-07-10,3660.0
2025-07-11,3671.0
2025-07-14,3680.0
2025-07-15,3676.0
2025-07-16,3686.0
2025-07-17,3727.0
2025-07-18,3764.0
2025-07-21,3760.0
2025-07-22,3771.0
2025-07-23,3783.0
2025-07-24,3747.0
2025-07-25,3747.0
2025-07-28,3717.0
2025-07-29,3724.0
2025-07-30,3747.0
2025-07-31,3728.0
2025-08-01,3739.0
2025-08-04,3751.0
2025-08-05,3774.0
2025-08-06,3788.0
2025-08-07,3789.0
2025-08-08,3807.0
2025-08-11,3797.0
2025-08-12,3818.0
2025-08-13,3890.0
2025-08-14,3874.0
2025-08-15,3869.0
2025-08-18,3881.0
2025-08-19,3890.0
2025-08-20,3864.0
2025-08-21,3820.0
2025-08-22,3816.0
2025-08-25,3848.0
2025-08-26,3813.0
2025-08-27,3753.0
2025-08-28,3745.0
2025-08-29,3760.0
2025-09-01,3764.0
2025-09-02,3754.0
2025-09-03,3768.0
2025-09-04,3746.0
2025-09-05,3778.0
2025-09-08,3788.0
2025-09-09,3786.0
2025-09-10,3745.0
2025-09-11,3779.0
2025-09-12,3779.0
2025-09-15,3753.0
2025-09-16,3760.0
2025-09-17,3715.0
2025-09-18,3693.0
2025-09-19,3723.0
2025-09-22,3741.0
2025-09-23,3602.0
2025-09-24,3615.0
2025-09-25,3658.0
2025-09-26,3630.0
2025-09-29,3622.0
2025-09-30,3618.0
2025-10-09,3657.0
2025-10-10,3645.0
2025-10-13,3641.0
2025-10-14,3611.0
2025-10-15,3630.0
2025-10-16,3624.0
2025-10-17,3587.0
2025-10-20,3624.0
2025-10-21,3616.0
2025-10-22,3603.0
2025-10-23,3641.0
2025-10-24,3648.0
2025-10-27,3653.0
2025-10-28,3683.0
2025-10-29,3671.0
2025-10-30,3704.0
2025-10-31,3720.0
2025-11-03,3738.0
2025-11-04,3725.0
2025-11-05,3787.0
2025-11-06,3781.0
2025-11-07,3758.0
2025-11-10,3771.0
2025-11-11,3764.0
2025-11-12,3770.0
2025-11-13,3789.0
2025-11-14,3803.0
2025-11-17,3755.0
2025-11-18,3755.0
2025-11-19,3748.0
2025-11-20,3711.0
2025-11-21,3695.0
2025-11-24,3691.0
2025-11-25,3706.0
2025-11-26,3713.0
2025-11-27,3767.0
2025-11-28,3760.0
2025-12-01,3766.0
2025-12-02,3765.0
2025-12-03,3770.0
2025-12-04,3758.0
2025-12-05,3758.0
2025-12-08,3743.0
2025-12-09,3703.0
2025-12-10,3773.0
2025-12-11,3815.0
2025-12-12,3805.0
2025-12-15,3807.0
2025-12-16,3783.0
2025-12-17,3739.0
2025-12-18,3706.0
2025-12-19,3676.0
2025-12-22,3712.0
2025-12-23,3684.0
2025-12-24,3686.0
2025-12-25,3701.0
2025-12-26,3744.0
2025-12-29,3730.0
2025-12-30,3745.0
2025-12-31,3820.0
2026-01-05,3797.0
2026-01-06,4028.0
2026-01-07,4069.0
2026-01-08,4264.0
2026-01-09,3975.0
2026-01-12,3975.0
