symbol,direction,entry_date,exit_date,entry_price,exit_price,pnl_pct,bars
C0,short,2005-07-18,2005-08-29,1287.0,1230.0,0.04634146341463419,30
C0,long,2005-12-22,2006-03-02,1355.0,1465.0,0.08118081180811809,45
C0,short,2006-04-12,2006-05-08,1385.0,1445.0,-0.04152249134948094,11
C0,short,2006-07-07,2006-08-21,1445.0,1418.0,0.01904090267983083,31
C0,short,2006-09-21,2006-10-10,1398.0,1458.0,-0.04115226337448563,8
C0,long,2006-11-02,2007-01-08,1485.0,1687.0,0.13602693602693594,44
C0,long,2007-01-16,2007-01-26,1760.0,1702.0,-0.03295454545454546,8
C0,short,2007-04-16,2007-05-10,1664.0,1671.0,-0.00418910831837227,13
C0,long,2007-10-29,2007-12-04,1717.0,1761.0,0.025626092020966773,26
C0,long,2008-04-29,2008-05-19,1965.0,1915.0,-0.025445292620865145,14
C0,short,2008-09-11,2008-12-24,1775.0,1529.0,0.1608894702419883,69
C0,short,2009-06-08,2009-07-14,1624.0,1627.0,-0.0018438844499077955,26
C0,long,2009-10-19,2009-11-06,1747.0,1733.0,-0.00801373783629078,14
C0,long,2009-11-12,2010-01-26,1755.0,1859.0,0.059259259259259345,52
C0,long,2010-05-10,2010-06-01,1947.0,1945.0,-0.0010272213662043672,16
C0,long,2010-09-20,2010-11-30,2119.0,2279.0,0.0755073147711185,44
C0,long,2010-12-15,2011-01-11,2325.0,2306.0,-0.008172043010752694,18
C0,long,2011-01-18,2011-03-10,2371.0,2425.0,0.02277520033741043,32
C0,long,2011-09-06,2011-09-16,2406.0,2388.0,-0.007481296758104716,7
C0,short,2011-11-21,2011-12-12,2175.0,2252.0,-0.03419182948490229,14
C0,long,2012-01-30,2012-04-12,2327.0,2434.0,0.045981951009884,50
C0,short,2012-06-12,2012-07-05,2295.0,2456.0,-0.06555374592833874,16
C0,long,2012-07-30,2012-08-08,2400.0,2376.0,-0.010000000000000009,7
C0,long,2012-08-13,2012-08-28,2421.0,2382.0,-0.01610904584882278,11
C0,long,2012-11-26,2012-12-25,2445.0,2431.0,-0.00572597137014319,21
C0,long,2013-01-08,2013-01-15,2456.0,2434.0,-0.00895765472312704,5
C0,short,2013-07-05,2013-08-26,2381.0,2343.0,0.016218523260776774,36
C0,short,2013-10-08,2013-10-11,2323.0,2346.0,-0.009803921568627416,3
C0,long,2014-05-27,2014-07-08,2369.0,2392.0,0.009708737864077666,29
C0,long,2014-07-10,2014-07-16,2416.0,2321.0,-0.039321192052980125,4
C0,short,2014-10-10,2014-10-16,2340.0,2388.0,-0.02010050251256279,4
C0,long,2014-12-09,2014-12-16,2430.0,2394.0,-0.014814814814814836,5
C0,short,2015-05-25,2015-07-06,2477.0,2345.0,0.05628997867803842,29
C0,short,2015-07-08,2015-07-21,2061.0,2368.0,-0.12964527027027029,9
C0,short,2015-09-11,2015-10-28,1925.0,1822.0,0.056531284302963725,29
C0,long,2015-12-15,2015-12-30,1903.0,1890.0,-0.006831318970047295,11
C0,long,2016-01-06,2016-02-23,1927.0,1642.0,-0.1478982874935132,29
C0,short,2016-03-30,2016-04-21,1435.0,1579.0,-0.09119696010132994,15
C0,long,2016-05-26,2016-06-20,1548.0,1592.0,0.028423772609819098,15
C0,short,2016-09-05,2016-10-14,1425.0,1444.0,-0.013157894736842146,22
C0,short,2017-01-09,2017-01-18,1508.0,1562.0,-0.03457106274007682,7
C0,long,2017-02-28,2017-04-11,1603.0,1633.0,0.018714909544603975,28
C0,short,2017-05-10,2017-05-19,1626.0,1643.0,-0.010346926354230068,7
C0,short,2017-05-22,2017-06-06,1618.0,1638.0,-0.012210012210012167,9
C0,long,2018-01-04,2018-01-17,1848.0,1816.0,-0.017316017316017285,9
C0,long,2018-02-06,2018-03-14,1815.0,1818.0,0.0016528925619834212,21
C0,long,2018-06-22,2018-09-17,1767.0,1884.0,0.06621392190152808,61
C0,short,2019-01-10,2019-01-29,1835.0,1857.0,-0.01184706515885836,13
C0,short,2019-02-18,2019-03-11,1816.0,1835.0,-0.010354223433242549,15
C0,short,2019-03-25,2019-03-28,1816.0,1833.0,-0.009274413529732684,3
C0,long,2019-05-13,2019-06-10,1949.0,1966.0,0.008722421754745913,19
C0,short,2019-07-22,2019-08-02,1915.0,1926.0,-0.005711318795430964,9
C0,short,2019-08-13,2019-10-21,1914.0,1847.0,0.03627504060638875,43
C0,long,2020-01-16,2020-02-12,1946.0,1923.0,-0.011819116135662888,13
C0,long,2020-03-02,2020-05-12,1943.0,2045.0,0.05249613998970659,47
C0,long,2020-07-09,2020-08-11,2145.0,2231.0,0.04009324009324011,23
C0,long,2020-09-07,2020-11-04,2347.0,2547.0,0.08521516829995734,36
C0,long,2020-11-23,2020-12-15,2604.0,2569.0,-0.013440860215053752,16
C0,long,2020-12-22,2021-01-27,2646.0,2765.0,0.04497354497354489,25
C0,long,2021-02-25,2021-03-04,2827.0,2758.0,-0.024407499115670306,5
C0,long,2021-03-08,2021-03-11,2824.0,2710.0,-0.040368271954674184,3
C0,short,2021-06-16,2021-08-03,2668.0,2607.0,0.023398542385884236,34
C0,short,2021-08-19,2021-09-27,2552.0,2481.0,0.028617492946392487,25
C0,long,2021-12-09,2021-12-28,2694.0,2681.0,-0.0048255382331106045,13
C0,long,2022-01-13,2022-03-30,2719.0,2842.0,0.045237219566016895,49
C0,long,2022-04-06,2022-05-12,2959.0,2972.0,0.004393376140588101,23
C0,short,2022-06-23,2022-08-09,2829.0,2705.0,0.04584103512014792,33
C0,long,2022-10-14,2022-11-16,2870.0,2828.0,-0.014634146341463428,23
C0,long,2022-11-24,2022-12-07,2889.0,2808.0,-0.028037383177570097,9
C0,short,2023-04-21,2023-05-30,2672.0,2631.0,0.015583428354237983,24
C0,long,2023-08-04,2023-08-15,2767.0,2705.0,-0.02240693892302137,7
C0,short,2024-01-10,2024-01-31,2355.0,2390.0,-0.014644351464435101,15
C0,short,2024-04-30,2024-05-08,2388.0,2446.0,-0.023712183156173294,3
C0,long,2024-06-07,2024-07-08,2489.0,2459.0,-0.012053033346725583,20
C0,short,2024-08-16,2024-08-26,2254.0,2333.0,-0.03386198028289755,6
C0,short,2024-09-06,2024-10-14,2268.0,2227.0,0.018410417602155338,19
C0,short,2024-11-11,2024-12-19,2187.0,2177.0,0.0045934772622875375,28
C0,long,2025-03-10,2025-03-19,2319.0,2284.0,-0.015092712376024164,7
C0,long,2025-06-09,2025-07-04,2357.0,2353.0,-0.0016970725498515193,19
C0,short,2025-07-31,2025-09-08,2288.0,2231.0,0.025549081129538243,27
C0,short,2025-09-17,2025-11-05,2161.0,2134.0,0.012652296157450893,29
C0,long,2025-12-30,2026-02-03,2230.0,2267.0,0.016591928251121102,23
C0,long,2026-02-11,2026-03-27,2316.0,2369.0,0.022884283246977555,26
C0,long,2026-04-14,2026-05-08,2397.0,2365.0,-0.013350020859407619,15
CF0,long,2005-04-07,2005-05-24,14550.0,14190.0,-0.024742268041237137,28
CF0,long,2005-10-17,2005-11-11,15465.0,15175.0,-0.018752020691884863,19
CF0,long,2006-01-06,2006-01-19,15315.0,15245.0,-0.004570682337577514,9
CF0,long,2006-01-26,2006-02-23,15430.0,15260.0,-0.011017498379779611,15
CF0,short,2006-03-20,2006-04-21,14700.0,14660.0,0.0027285129604366354,22
CF0,short,2006-04-28,2006-05-30,14230.0,14585.0,-0.02434007541995198,17
CF0,short,2006-09-20,2006-10-26,13545.0,13445.0,0.007437709185570851,21
CF0,short,2007-02-14,2007-03-09,13830.0,14165.0,-0.023649841157783236,12
CF0,short,2007-04-06,2007-05-23,13760.0,13850.0,-0.006498194945848357,28
CF0,long,2007-07-06,2007-07-31,14890.0,14915.0,0.00167897918065818,16
CF0,short,2008-04-22,2008-05-26,14210.0,15545.0,-0.08587970408491474,24
CF0,short,2008-08-26,2008-11-26,13670.0,11235.0,0.21673342234089898,61
CF0,long,2009-02-06,2009-02-26,12010.0,11870.0,-0.011656952539550347,14
CF0,long,2009-03-13,2009-05-01,11900.0,13000.0,0.09243697478991586,34
CF0,long,2009-05-07,2009-05-25,13560.0,13145.0,-0.0306047197640118,12
CF0,long,2009-06-30,2009-08-19,13290.0,13420.0,0.009781790820165615,36
CF0,long,2009-12-28,2010-01-19,16575.0,16360.0,-0.012971342383107043,15
CF0,short,2010-06-22,2010-06-25,16510.0,16775.0,-0.015797317436661684,3
CF0,long,2010-12-31,2011-02-23,28365.0,31750.0,0.11933721135201836,32
CF0,short,2011-04-18,2011-08-23,28175.0,21455.0,0.3132137030995106,89
CF0,short,2012-04-26,2012-06-19,21170.0,19375.0,0.09264516129032252,36
CF0,long,2012-09-18,2012-09-26,19810.0,19395.0,-0.02094901564866225,6
CF0,long,2013-06-04,2013-06-17,20210.0,19885.0,-0.016081147946561125,6
CF0,short,2013-07-09,2013-08-28,19900.0,19890.0,0.0005027652086475598,36
CF0,short,2013-09-04,2013-09-27,19700.0,19860.0,-0.00805639476334341,15
CF0,short,2013-10-11,2013-12-02,18870.0,18785.0,0.004524886877828038,35
CF0,short,2014-06-03,2014-08-06,15495.0,14690.0,0.054799183117767214,46
CF0,long,2015-01-19,2015-01-23,13140.0,13025.0,-0.008751902587519012,4
CF0,long,2015-01-29,2015-03-05,13225.0,13160.0,-0.004914933837429136,21
CF0,short,2015-07-15,2015-09-11,12715.0,12550.0,0.013147410358565814,40
CF0,short,2015-09-22,2015-11-17,12370.0,11995.0,0.03126302626094213,35
CF0,short,2015-11-30,2016-01-22,11670.0,11420.0,0.02189141856392296,38
CF0,short,2016-02-03,2016-03-22,10715.0,10450.0,0.025358851674641247,29
CF0,long,2016-05-30,2016-08-01,13330.0,14765.0,0.1076519129782445,43
CF0,long,2016-10-31,2016-12-06,15380.0,15800.0,0.027308192457737412,26
CF0,long,2017-02-28,2017-03-10,15955.0,15465.0,-0.030711375744280844,8
CF0,long,2017-05-16,2017-05-22,16190.0,15680.0,-0.0315009264978382,4
CF0,short,2017-06-28,2017-07-14,14845.0,15280.0,-0.028468586387434547,12
CF0,short,2017-07-26,2017-08-08,14870.0,15330.0,-0.030006523157208087,9
CF0,long,2017-09-04,2017-09-18,15820.0,15335.0,-0.030657395701643497,10
CF0,short,2017-11-20,2017-11-30,14935.0,15310.0,-0.02449379490529069,8
CF0,long,2018-05-03,2018-06-12,15565.0,17705.0,0.13748795374237077,28
CF0,short,2018-10-26,2018-11-23,15060.0,15180.0,-0.007905138339920903,20
CF0,long,2019-02-20,2019-02-28,15390.0,15205.0,-0.01202079272254708,6
CF0,short,2019-07-10,2019-08-16,13125.0,12840.0,0.02219626168224309,27
CF0,short,2019-08-27,2019-09-06,12365.0,12925.0,-0.04332688588007738,8
CF0,long,2019-12-05,2020-01-23,13030.0,13440.0,0.031465848042977695,34
CF0,long,2020-06-03,2020-06-24,11785.0,11650.0,-0.011455239711497645,15
CF0,long,2020-07-06,2020-09-11,12025.0,12590.0,0.04698544698544693,49
CF0,long,2020-10-09,2020-11-09,13295.0,14225.0,0.069951109439639,21
CF0,long,2020-12-11,2021-01-27,14835.0,15105.0,0.018200202224469164,32
CF0,long,2021-02-05,2021-03-11,15595.0,15790.0,0.012504007694774,19
CF0,long,2021-06-04,2021-06-17,15875.0,15640.0,-0.014803149606299248,8
CF0,long,2021-06-25,2021-08-26,16015.0,17565.0,0.09678426475179513,44
CF0,long,2021-09-08,2021-09-14,18085.0,17405.0,-0.03760022117777162,4
CF0,long,2021-09-27,2021-11-29,18510.0,21110.0,0.14046461372231223,40
CF0,long,2022-02-07,2022-02-17,22005.0,21320.0,-0.031129288798000476,8
CF0,long,2022-03-17,2022-04-15,21315.0,21595.0,0.013136288998357948,19
CF0,short,2022-06-15,2022-08-15,19860.0,15510.0,0.28046421663442933,43
CF0,short,2022-09-06,2022-11-15,14540.0,13395.0,0.08547965658827916,44
CF0,long,2023-01-18,2023-02-14,14705.0,14310.0,-0.02686161169670176,14
CF0,long,2023-05-19,2023-05-29,15995.0,15645.0,-0.021881838074398252,6
CF0,long,2023-06-02,2023-06-27,16340.0,16315.0,-0.0015299877600979395,15
CF0,long,2023-07-11,2023-08-10,17100.0,17160.0,0.0035087719298245723,22
CF0,long,2023-08-25,2023-09-11,17420.0,17185.0,-0.013490241102181444,11
CF0,long,2023-09-28,2023-10-12,17675.0,16970.0,-0.03988684582743984,4
CF0,short,2023-11-21,2023-12-12,15160.0,15360.0,-0.01302083333333337,15
CF0,long,2024-02-19,2024-03-05,16270.0,16025.0,-0.015058389674247108,10
CF0,short,2024-06-04,2024-07-03,14940.0,14825.0,0.007757166947723437,20
CF0,short,2024-07-24,2024-08-28,14245.0,13810.0,0.03149891383055747,25
CF0,short,2024-09-10,2024-09-20,13335.0,14075.0,-0.05257548845470694,6
CF0,long,2024-11-11,2024-11-14,14185.0,14030.0,-0.010927035600986956,3
CF0,short,2024-12-03,2025-01-14,13920.0,13600.0,0.0235294117647058,29
CF0,short,2025-03-24,2025-05-09,13605.0,12950.0,0.050579150579150634,30
CF0,long,2025-06-24,2025-07-31,13610.0,13650.0,0.0029390154298309934,27
CF0,long,2025-08-13,2025-09-05,14130.0,14000.0,-0.009200283085633365,17
CF0,short,2025-11-14,2025-11-26,13450.0,13625.0,-0.012844036697247652,8
CF0,long,2026-02-24,2026-03-20,15285.0,15215.0,-0.004579653254825011,18
CF0,long,2026-04-10,2026-05-19,15705.0,16160.0,0.028971665074816855,24
CF0,long,2026-06-03,2026-06-08,16355.0,15830.0,-0.03210027514521552,3
CS0,long,2015-05-05,2015-05-27,2998.0,2894.0,-0.034689793195463614,16
CS0,short,2015-06-30,2015-11-06,2834.0,2070.0,0.3690821256038648,85
CS0,long,2015-12-21,2015-12-24,2125.0,2088.0,-0.01741176470588235,3
CS0,long,2016-05-20,2016-06-27,2136.0,2187.0,0.023876404494381998,24
CS0,short,2016-08-31,2016-10-12,1739.0,1690.0,0.028994082840236635,23
CS0,long,2016-12-01,2016-12-12,1923.0,1864.0,-0.03068122724908995,7
CS0,long,2017-02-22,2017-03-20,1857.0,1885.0,0.015078082929456116,18
CS0,long,2017-03-22,2017-04-13,2120.0,1999.0,-0.05707547169811322,14
CS0,long,2017-09-07,2017-09-12,2036.0,1982.0,-0.026522593320235766,3
CS0,short,2017-10-10,2017-11-03,1940.0,1989.0,-0.02463549522373054,18
CS0,long,2017-12-06,2017-12-11,2130.0,2066.0,-0.030046948356807546,3
CS0,long,2017-12-18,2018-01-10,2146.0,2124.0,-0.010251630941286116,16
CS0,long,2018-06-20,2018-09-17,2230.0,2336.0,0.047533632286995475,63
CS0,long,2018-11-28,2018-12-05,2428.0,2358.0,-0.02883031301482697,5
CS0,short,2019-01-09,2019-01-29,2296.0,2327.0,-0.013321873657069161,14
CS0,short,2019-02-18,2019-03-11,2265.0,2306.0,-0.01777970511708582,15
CS0,short,2019-08-08,2019-10-31,2323.0,2224.0,0.04451438848920852,54
CS0,short,2019-11-13,2019-11-20,2195.0,2213.0,-0.008133755083596927,5
CS0,short,2019-11-28,2019-12-05,2185.0,2211.0,-0.011759384893713198,5
CS0,short,2019-12-16,2019-12-25,2195.0,2265.0,-0.030905077262693204,7
CS0,long,2020-01-16,2020-01-23,2309.0,2258.0,-0.022087483759203108,5
CS0,short,2020-03-16,2020-03-25,2223.0,2256.0,-0.0146276595744681,7
CS0,long,2020-06-11,2020-08-11,2424.0,2584.0,0.06600660066006592,41
CS0,long,2020-09-02,2020-11-04,2604.0,2842.0,0.09139784946236551,39
CS0,long,2020-11-19,2020-12-09,2924.0,2879.0,-0.01538987688098492,14
CS0,long,2020-12-21,2021-01-29,2978.0,3105.0,0.04264607118871733,28
CS0,long,2021-02-24,2021-03-12,3322.0,3242.0,-0.0240818783865141,12
CS0,long,2021-03-23,2021-03-26,3316.0,3237.0,-0.02382388419782866,3
CS0,long,2021-05-07,2021-05-17,3329.0,3210.0,-0.035746470411535,6
CS0,short,2021-07-06,2021-08-04,2942.0,2958.0,-0.005409060175794456,21
CS0,long,2021-11-09,2021-11-24,3254.0,3159.0,-0.029194837123540207,11
CS0,long,2022-02-22,2022-03-31,3238.0,3326.0,0.027177269919703484,27
CS0,long,2022-04-20,2022-05-12,3424.0,3330.0,-0.027453271028037407,13
CS0,short,2022-07-04,2022-08-01,3118.0,3090.0,0.009061488673139051,20
CS0,short,2022-08-17,2022-08-31,2994.0,3064.0,-0.02284595300261094,10
CS0,long,2022-11-23,2022-12-07,3045.0,2961.0,-0.02758620689655178,10
CS0,short,2023-04-21,2023-05-30,2974.0,2937.0,0.012597889002383456,24
CS0,long,2023-08-07,2023-08-17,3100.0,2915.0,-0.05967741935483872,8
CS0,short,2023-10-18,2023-11-07,2867.0,2923.0,-0.019158398905234297,14
CS0,short,2024-01-08,2024-01-15,2795.0,2848.0,-0.018609550561797805,5
CS0,short,2024-02-07,2024-02-20,2830.0,2875.0,-0.01565217391304352,3
CS0,short,2024-04-29,2024-05-10,2779.0,2833.0,-0.01906106600776558,6
CS0,short,2024-06-18,2024-06-21,2823.0,2922.0,-0.033880903490759784,3
CS0,short,2024-08-21,2024-08-28,2689.0,2735.0,-0.016819012797074984,5
CS0,short,2024-09-04,2024-10-24,2675.0,2661.0,0.005261180007515964,29
CS0,short,2024-12-18,2025-01-10,2481.0,2486.0,-0.002011263073209979,16
CS0,long,2025-02-21,2025-03-26,2631.0,2645.0,0.0053211706575446716,23
CS0,short,2025-08-08,2025-11-04,2642.0,2444.0,0.08101472995090009,56
CS0,long,2026-01-07,2026-01-29,2538.0,2535.0,-0.0011820330969266601,16
CS0,long,2026-02-10,2026-05-08,2608.0,2700.0,0.03527607361963181,53
CU0,long,2005-04-20,2005-04-29,33560.0,32090.0,-0.04380214541120386,7
CU0,long,2005-07-14,2005-08-22,33350.0,34170.0,0.024587706146926624,27
CU0,long,2005-08-30,2005-09-19,34750.0,33510.0,-0.03568345323741007,14
CU0,long,2005-09-23,2005-11-01,35410.0,36540.0,0.03191188929680888,22
CU0,long,2005-11-15,2005-11-25,37430.0,36700.0,-0.0195030724018167,8
CU0,long,2005-12-02,2006-02-20,38330.0,45680.0,0.1917558048525958,51
CU0,long,2006-03-17,2006-06-02,47160.0,70200.0,0.4885496183206106,48
CU0,long,2006-08-02,2006-08-25,67560.0,67660.0,0.001480165778567244,17
CU0,long,2006-09-01,2006-10-11,69720.0,69310.0,-0.00588066551921973,23
CU0,long,2006-10-17,2006-11-01,72270.0,69640.0,-0.036391310363913076,10
CU0,short,2006-12-15,2007-02-16,63110.0,55550.0,0.13609360936093617,42
CU0,short,2007-06-26,2007-07-04,62640.0,65650.0,-0.0458492003046459,6
CU0,short,2007-12-19,2007-12-25,53600.0,57970.0,-0.07538381921683635,4
CU0,long,2008-02-01,2008-03-14,61210.0,67650.0,0.10521156673746113,25
CU0,short,2008-05-29,2008-06-19,61460.0,62320.0,-0.013799743260590525,15
CU0,short,2008-09-05,2009-01-06,56710.0,26240.0,1.1612042682926829,78
CU0,long,2009-03-03,2009-04-28,28040.0,34130.0,0.21718972895863042,39
CU0,long,2009-05-08,2009-05-18,38920.0,35250.0,-0.09429599177800618,6
CU0,long,2009-06-01,2009-06-23,39210.0,38160.0,-0.026778882938025994,16
CU0,long,2009-07-15,2009-09-16,41340.0,48770.0,0.17972907595549104,45
CU0,long,2009-10-14,2010-01-26,49100.0,59210.0,0.20590631364562118,73
CU0,long,2010-03-19,2010-04-21,60230.0,60930.0,0.01162211522497092,22
CU0,short,2010-06-07,2010-06-25,50100.0,53180.0,-0.05791650996615272,12
CU0,long,2010-09-01,2010-11-18,59590.0,62720.0,0.05252559154220515,50
CU0,long,2011-02-01,2011-02-24,75580.0,71420.0,-0.05504101614183643,12
CU0,short,2011-04-01,2011-04-08,70440.0,73160.0,-0.03717878622197923,3
CU0,short,2011-06-27,2011-07-01,66840.0,69880.0,-0.043503148254150026,4
CU0,short,2011-09-14,2011-10-27,65050.0,58040.0,0.12077877325982089,26
CU0,short,2011-12-15,2012-01-06,53050.0,55900.0,-0.05098389982110907,14
CU0,short,2012-05-14,2012-06-19,56250.0,54660.0,0.029088913282107498,26
CU0,short,2012-08-13,2012-08-21,54430.0,54870.0,-0.008018953891015146,6
CU0,long,2013-01-04,2013-02-20,58360.0,58660.0,0.005140507196710109,28
CU0,short,2013-03-18,2013-05-10,55190.0,53420.0,0.03313365780606525,34
CU0,short,2013-07-31,2013-08-05,49200.0,50180.0,-0.019529693104822665,3
CU0,long,2013-10-16,2013-10-28,52220.0,51510.0,-0.013596323247797804,8
CU0,short,2013-11-04,2013-12-09,51700.0,50870.0,0.01631609986239435,24
CU0,short,2014-02-20,2014-04-01,50570.0,46640.0,0.08426243567753011,28
CU0,long,2014-06-20,2014-07-21,48760.0,49550.0,0.016201804757998373,21
CU0,short,2014-10-17,2014-10-30,46750.0,47510.0,-0.01599663228793935,9
CU0,short,2014-11-27,2015-02-10,46720.0,41320.0,0.1306873184898354,51
CU0,long,2015-03-23,2015-04-23,43570.0,42990.0,-0.013311911865962811,22
CU0,long,2015-04-30,2015-05-22,44240.0,45110.0,0.0196654611211573,15
CU0,short,2015-07-06,2015-08-13,40730.0,39580.0,0.029055078322385075,28
CU0,short,2015-10-21,2015-12-14,38910.0,36130.0,0.07694436756158307,38
CU0,long,2016-03-01,2016-03-30,36010.0,36990.0,0.02721466259372396,21
CU0,long,2017-01-11,2017-02-28,47160.0,47740.0,0.012298558100084733,29
CU0,short,2017-04-11,2017-05-24,46580.0,45780.0,0.01747487986020091,30
CU0,short,2017-06-07,2017-06-13,44880.0,45830.0,-0.02072878027492908,4
CU0,long,2017-07-12,2017-09-12,47250.0,51700.0,0.09417989417989414,44
CU0,short,2018-03-08,2018-04-19,52020.0,51940.0,0.0015402387370042625,28
CU0,long,2018-05-11,2018-05-17,51440.0,51050.0,-0.007581648522550499,4
CU0,long,2018-05-22,2018-06-21,51440.0,51780.0,0.006609642301710794,21
CU0,short,2018-09-04,2018-09-20,47680.0,49340.0,-0.033644102148358335,12
CU0,short,2018-11-27,2018-12-03,48880.0,50280.0,-0.027844073190135266,4
CU0,short,2018-12-06,2019-01-30,48980.0,47700.0,0.02683438155136275,37
CU0,short,2019-07-05,2019-07-16,46280.0,46910.0,-0.01342997228735876,7
CU0,short,2019-08-22,2019-08-30,46310.0,46690.0,-0.00813878774898269,6
CU0,long,2019-11-08,2019-11-15,47340.0,46930.0,-0.008660752006759642,5
CU0,long,2019-11-27,2020-01-07,47380.0,49010.0,0.03440270156184044,28
CU0,short,2020-02-28,2020-04-09,44390.0,40800.0,0.08799019607843128,28
CU0,long,2020-06-01,2020-08-07,44600.0,51300.0,0.15022421524663687,47
CU0,long,2020-08-21,2020-09-24,51800.0,50640.0,-0.02239382239382237,24
CU0,long,2020-12-17,2021-01-28,58620.0,57760.0,-0.014670760832480423,29
CU0,long,2021-02-09,2021-03-22,59570.0,66800.0,0.12136981702199101,24
CU0,short,2021-11-30,2021-12-24,69450.0,69750.0,-0.004301075268817178,18
CU0,long,2022-03-22,2022-04-27,73120.0,73320.0,0.00273522975929974,24
CU0,short,2022-05-26,2022-06-07,71080.0,72460.0,-0.01904499033949769,7
CU0,short,2022-06-15,2022-07-28,70670.0,59990.0,0.1780296716119354,31
CU0,long,2022-09-13,2022-09-28,63190.0,60020.0,-0.05016616553252096,11
CU0,long,2022-11-01,2022-11-24,63350.0,65110.0,0.027782162588792403,17
CU0,long,2022-12-09,2022-12-20,67120.0,65060.0,-0.03069129916567337,7
CU0,long,2022-12-28,2023-01-05,66440.0,64290.0,-0.032360024081878436,5
CU0,long,2023-01-11,2023-02-14,68000.0,68680.0,0.010000000000000009,19
CU0,long,2023-02-22,2023-03-14,70090.0,68550.0,-0.02197175060636325,14
CU0,long,2023-04-13,2023-04-25,69170.0,68080.0,-0.015758276709556207,8
CU0,long,2023-07-14,2023-08-10,69290.0,68590.0,-0.010102467888584266,19
CU0,long,2023-08-24,2023-09-21,68870.0,68510.0,-0.005227239727021882,20
CU0,long,2023-12-15,2024-01-05,68630.0,68390.0,-0.0034970129680897966,14
CU0,long,2024-02-21,2024-06-03,69000.0,81510.0,0.18130434782608695,68
CU0,short,2024-09-05,2024-09-18,71520.0,74510.0,-0.0401288417662059,7
CU0,short,2024-12-19,2025-01-09,73850.0,74920.0,-0.014281900694073646,14
CU0,long,2025-03-07,2025-04-07,78320.0,73640.0,-0.059754851889683325,20
CU0,long,2025-06-05,2025-06-23,78170.0,78290.0,0.0015351157733145548,12
CU0,long,2025-06-27,2025-07-11,79920.0,78430.0,-0.01864364364364368,10
CU0,long,2025-07-22,2025-07-30,79740.0,78930.0,-0.010158013544018019,6
CU0,short,2025-08-21,2025-08-27,78510.0,79190.0,-0.008586942795807517,4
CU0,long,2025-09-25,2025-11-19,82710.0,86110.0,0.04110748398017172,33
CU0,long,2025-12-01,2026-02-09,89280.0,101840.0,0.1406810035842294,48
EG0,short,2019-05-15,2019-06-21,4455.0,4437.0,0.0040567951318457585,26
EG0,short,2019-07-09,2019-07-26,4242.0,4464.0,-0.04973118279569888,13
EG0,short,2020-02-28,2020-04-16,4336.0,3553.0,0.22037714607374048,33
EG0,long,2020-08-17,2020-09-18,3805.0,3913.0,0.02838370565045989,24
EG0,long,2021-02-01,2021-03-15,4648.0,5270.0,0.13382099827882965,25
EG0,short,2021-11-29,2021-12-31,4929.0,4935.0,-0.0012158054711246535,24
EG0,short,2022-04-25,2022-05-06,4672.0,5036.0,-0.07227958697378867,6
EG0,short,2022-08-09,2022-08-30,4115.0,4099.0,0.003903391070992912,15
EG0,long,2023-01-11,2023-02-07,4280.0,4220.0,-0.014018691588784993,14
EG0,long,2023-02-23,2023-03-10,4315.0,4113.0,-0.046813441483198104,11
EG0,short,2023-06-26,2023-07-06,3884.0,3984.0,-0.025100401606425682,8
EG0,short,2024-05-09,2024-05-21,4400.0,4526.0,-0.027839151568714082,8
EG0,long,2024-06-25,2024-07-19,4594.0,4646.0,0.011319111885067512,18
EG0,short,2024-11-25,2024-12-03,4562.0,4662.0,-0.021450021450021395,6
EG0,long,2025-01-16,2025-01-22,4831.0,4755.0,-0.015731732560546496,4
EG0,short,2025-04-07,2025-05-09,4210.0,4218.0,-0.001896633475580889,21
EG0,long,2025-08-20,2025-09-03,4477.0,4331.0,-0.03261112352021445,10
EG0,short,2025-11-04,2025-12-26,3901.0,3846.0,0.01430057202288082,38
EG0,long,2026-05-06,2026-05-11,5162.0,4833.0,-0.0637349864393646,3
FU0,long,2005-05-30,2005-07-21,2582.0,2807.0,0.08714175058094509,38
FU0,long,2005-08-09,2005-10-21,2939.0,3061.0,0.04151071793126904,48
FU0,short,2005-12-21,2006-01-06,3015.0,3120.0,-0.033653846153846145,12
FU0,long,2006-03-20,2006-05-18,3517.0,3569.0,0.014785328404890441,36
FU0,long,2006-06-06,2006-06-12,3710.0,3618.0,-0.024797843665768204,4
FU0,short,2006-09-25,2006-10-24,2822.0,2935.0,-0.038500851788756396,16
FU0,short,2006-11-15,2006-12-04,2830.0,2960.0,-0.04391891891891897,13
FU0,long,2007-03-22,2007-05-10,3082.0,3391.0,0.10025957170668387,30
FU0,long,2007-10-11,2007-11-16,3675.0,3791.0,0.031564625850340144,26
FU0,long,2007-11-23,2007-12-10,4074.0,3911.0,-0.04000981836033379,11
FU0,long,2008-01-04,2008-01-18,4264.0,3960.0,-0.07129455909943716,10
FU0,long,2008-04-07,2008-07-24,4367.0,5251.0,0.20242729562628803,78
FU0,short,2008-09-05,2008-12-11,4521.0,2522.0,0.7926249008723236,65
FU0,long,2009-03-10,2009-04-28,3106.0,3269.0,0.052479072762395385,34
FU0,long,2009-05-06,2009-06-25,3508.0,3682.0,0.04960091220068419,34
FU0,long,2009-07-20,2009-09-02,3799.0,3956.0,0.04132666491181891,32
